id,name,description,res_id,is_item
10219248,champagne rocket (30 days),Use to obtain Mount: Champagne Rocket (30 Days),10216070.0,1
10219249,fairytale flower cart (30 days),Use to obtain Mount: Fairytale Flower Cart (30 Days),10219106.0,1
10219250,caramel cruiser (30 days),Use to obtain Mount: Caramel Cruiser (30 Days),10219070.0,1
10219251,black lightning (30 days),Use to obtain Mount: Black Lightning (30 Days),10219049.0,1
10219252,baby whale (30 days),Use to obtain Mount: Baby Whale (30 Days),10219031.0,1
10219253,rubber duckie (30 days),Use to obtain Mount: Rubber Duckie (30 Days),10219015.0,1
10219254,steampunk heli (30 days),Use to obtain Mount: Steampunk Heli (30 Days),10219001.0,1
10219255,regal war horse (30 days),Use to obtain the mount - Regal War Horse (30 Days),10204203.0,1
10219256,spring picnic (30 days),Use to obtain Mount: Spring Picnic (30 Days),10204198.0,1
10219257,ascending selection pack,"Open to select one of the following Ascending Materials:\nIron I x60, Gold I x60, Silver I x60, Iron II x12, Silver II x12, Gold II x12, Iron III x4, Silver III x4, Gold III x4, Fang Core x60, Bonded Fabric x60, Cashmere x60, Weak Thread x60, Flower Crystal x60, Light Spar x60, Piercing Core x20, Hardened Fabric x20, Old Leather x20, Fiber Thread x20, Old Crystal x20, Ash Crystal x20, Sharp Core x12, Coarse Fabric x12, Reinforced Fabric x12, Light Thread x12, Distorting Crystal x12, Poison Crystal x12, Aquatic Core x6, Luxurious Fabric x6, Light Leather x6, Hard Thread x6, Dusty Crystal x6, Withered Heart Spar x6, Savage Core x3, Soft Fabric x3, Fine Yarn x3, Transparent Thread x3, Heat Crystal x3, Foreseeing Spar x3, Dragon Core x2, Wolf Fabric x2, Engraved Shell x2, Soulscale Thread x2, Sly Crystal x2, Heroic Spar x2.",10219034.0,1
10219259,神秘坐骑自选礼盒,可以从礼盒内挑选一个限时坐骑（7天）进行领取。,10202020.0,1
10219272,heat wave beach chair (7 days),Use to obtain Mount: Heat Wave Beach Chair (7 Days),10219026.0,1
10219273,chocula (7 days),Use to obtain Mount: Chocula (7 Days),10216071.0,1
10219274,moonster (7 days),Use to obtain Mount: Moonster (7 Days),10204037.0,1
10219275,jet pack (7 days),Open to get Mount: Jet Pack (7 Days),10204030.0,1
10219276,pumpkin carriage (30 days),Use to obtain Mount: Pumpkin Carriage (30 Days),10204036.0,1
10219277,sasquatch sled (7 days),Use to obtain Mount: Sasquatch Sled (7 Days),10204039.0,1
10219278,heat wave beach chair (30 days),Use to obtain Mount: Heat Wave Beach Chair (30 Days),10219026.0,1
10219279,chocula (30 days),Use to obtain Mount: Chocula (30 Days),10216071.0,1
10219280,moonster (30 days),Use to obtain Mount: Moonster (30 Days),10204037.0,1
10219281,jet pack (30 days),Open to get Mount: Jet Pack (30 Days),10204030.0,1
10219282,sasquatch sled (30 days),Use to obtain Mount: Sasquatch Sled (30 Days),10204039.0,1
10219283,仓鼠（7天）,使用后获得坐骑-仓鼠（7天）,10204031.0,1
10219284,古城高级附魔自选包,古城限定的附魔自选包，打开后可在以下奖励中选择一种：\n遗灵之附魔石 *1\n耀化之附魔石 *1\n钢尘之附魔石 *1,10219017.0,1
10219285,中级附魔自选包,"打开可选择下列附魔材料之一： \n砥砺之附魔石*16\n韧化之附魔石*16\n秘尘之附魔石*16\n炽灼之附魔石*8\n固化之附魔石*8\n深金之附魔石*8\n汐流之附魔石*4\n晶化之附魔石*4\n萤星之附魔石*4\n阴沉之附魔石*2\n岩化之附魔石*2\n,银灵之附魔石*2\n寒辉之附魔石*1\n祈化之附魔石*1\n瑰晶之附魔石*1",10219017.0,1
10219286,一袋子zenyⅰ,打开可以获得Zeny*7,1001.0,1
10219287,一袋子zenyⅱ,打开可以获得Zeny*7777,1001.0,1
10219288,一袋子zenyⅲ,打开可以获得Zeny*77777,1001.0,1
10219289,一袋子水晶ⅰ,打开可以获得水晶*7,1003.0,1
10219290,一袋子水晶ⅱ,打开可以获得水晶*777,1003.0,1
10219291,一袋子水晶ⅲ,打开可以获得水晶*7777,1003.0,1
10219292,一袋子水晶ⅳ,打开可以获得水晶*77777,1003.0,1
10219293,一袋子钻石ⅰ,打开可以获得钻石*7777,1002.0,1
10219294,songkran festival refinement selection pack,Open to choose from any of the following items:\nElunium x9\nOridecon x9\nBradium x9\nEnriched Elunium x3\nEnriched Oridecon x3\nEnriched Bradium x3\nHD Elunium x1\nHD Oridecon x1\nHD Bradium x1\nWeapon Protection Stone I x3\nArmor Protection Stone I x3\nAccessory Protection Stone I x3\nWeapon Protection Stone II x1\nArmor Protection Stone II x1\nAccessory Protection Stone II x1,10204061.0,1
10219295,blessing gift pack,"Open for a chance to get one of the following: Fly Wing x3, Butterfly Wing x3, Elemental Converter (Fire) x1, Elemental Converter (Water) x1, Elemental Converter (Wind) x1, Elemental Converter (Earth) x1, Purple Potion (PvP) x100, White Potion (PvP) x40, or Fortuna Descends Title x1.",10204029.0,1
10219296,ganesha gift pack,"Open to obtain Pure Water x50, and a change to get one of the following: Universal Potion x12, Fire Resistance Potion x1, Water Resistance Potion x1, Wind Resistance Potion x1, Earth Resistance Potion x1, Premium White Potion (PvP) x12, or Holiday Straw Hat x1.",10204029.0,1
10219297,champion blessing gift pack,"Open to obtain the Street Artist Avatar Frame x1, Fortuna Descends Title x1, God’s Messenger Title x1, Fruit Salad x80, Glutinous Rice Cake x40, and Signature Kebab x20.",10204029.0,1
10219298,second place blessing gift pack,"Open to obtain Blessing Reward Title x1, God’s Messenger Title x1, Fruit Salad x80, Glutinous Rice Cake x40, and Signature Kebab x20.",10204029.0,1
10219299,third place blessing gift pack,"Open to obtain the Street Artist Avatar Frame x1, Fruit Salad x80, Glutinous Rice Cake x40, and Signature Kebab x20.",10204029.0,1
10219300,water gun battle gift pack,"Open to obtain Lifebuoy x1, Super Water Balloon x1, Pressure Boost Valve x3, Super Water Balloon x5, and Energy Drink x5.",10204029.0,1
10219302,songkran upgrade selection pack,"Open to select one of the following items:\nPhracon I x16,\nCarnium I x16,\nBascyx I x16,\nPhracon II x8,\nCarnium II x8,\nBascyx II x8,\nPhracon III x4,\nCarnium III x4,\nBascyx III x4,\nPhracon IV x2,\nCarnium IV x2,\nBascyx IV x2,\nPhracon V x1,\nCarnium V x1,\nBascyx V x1.",10219034.0,1
10219303,advanced refinement selection pack iii,"Open to select one of the following Refining Materials:\nElunium x36,\nOridecon x36,\nBradium x36,\nEnriched Elunium x12,\nEnriched Oridecon x12,\nEnriched Bradium x12,\nHD Elunium x4,\nHD Oridecon x4,\nHD Bradium x4,\nUHD Elunium x1,\nUHD Orideconx1,\nUHD Bradium x1.",10204061.0,1
10219304,protection & blessing selection pack,"Open to select one of the following Materials:\nProtected Oridecon I x12,\nProtected Elunium I x12,\nProtected Bradium I x12,\nProtected Oridecon II x4,\nProtected Elunium II x4,\nProtected Bradium II x4,\nProtected Oridecon III x1,\nProtected Elunium III x1,\nProtected Bradium III x1,\nBlessed Oridecon I x12,\nBlessed Elunium I x12,\nBlessed Bradium I x12,\nBlessed Oridecon II x4,\nBlessed Elunium II x4,\nBlessed Bradium II x4,\nBlessed Oridecon III x1,\nBlessed Elunium III x1.",10219033.0,1
10219305,enchantment conversion selection pack,"Open to select one of the following Materials:\nStillness Enchantment Stone x3,\nSolar Enchantment Stone x3,\nStar Light Enchantment Stone x3.",10204056.0,1
10219306,advanced card pack,"Contains Card Selection Pack I x1, Card Selection Pack II x1, and Cat Hand Services Coin x700. Open it to get one of the items at random.",99999.0,1
10219307,card selection pack i,"Open to select one of the following Cards, including Chimera Card [Night], Chimera Card [Day], Chimera Card [Void], Mysteltainn Card [Night], Mysteltainn Card [Day], Mysteltainn Card [Void], Morroc Card [Day], Morroc Card [Night], Morroc Card [Void], Timekeeper Card [Night], Timekeeper Card [Void], Timekeeper Card [Day], Brilight Card, Bathory Card, Punk Card, Wanderer Card, and Injustice Card.",99999.0,1
10219308,card selection pack ii,"Open to select one of the following Cards, including Brilight Card, Bathory Card, Punk Card, Wanderer Card, Injustice Card, Skeleton Prisoner Card, Sting Card, Abysmal Knight Card, Raydric Archer Card, Evil Druid Card, Khalitzburg Card, Phendark Card, Cramp Card, Penomena Card, Dark Frame Card, Zherlthsh Card, Alarm Card, Joker Card, Clock Card, and Clock Tower Manager Card.",99999.0,1
10219309,ramadan mysterious gift pack,"Open the Gift Pack for a 0.4% chance to obtain <color=#ff5d5d>event backpack</color>, 0.9% chance to get Fly Wing, 0.9% chance to get Butterfly Wing, 4.8% chance to get Panacea, 4.8% chance to get Elemental Converter (Earth), 4.8% chance to get Elemental Converter (Water), 4.8% chance to get Elemental Converter (Fire), 4.8% chance to get Elemental Converter (Wind), 4.8% chance to get Earth Resistance Potion, 4.8% chance to get Water Resistance Potion, 4.8% chance to get Fire Resistance Potion, 4.8% chance to get Wind Resistance Potion, 23.8% chance to get Purple Potion (PVP), 23.8% chance to get White Potion (PVP), 7% chance to get PK high level White Potion.",10219309.0,1
10219310,upgrade selection pack,"Open to select one of the following Upgrading Materials:\nPhracon I x16,\nCarnium I x16,\nBascyx I x16,\nPhracon II x8,\nCarnium II x8,\nBascyx II x8,\nPhracon III x4,\nCarnium III x4,\nBascyx III x4,\nPhracon IV x2,\nCarnium IV x2,\nBascyx IV x2,\nPhracon V x1,\nCarnium V x1,\nBascyx V x1.",10204059.0,1
10219311,refinement selection pack,"Open to choose from any of the following items:\nElunium x9\nOridecon x9\nBradium x9\nEnriched Elunium x3\nEnriched Oridecon x3\nEnriched Bradium x3\nHD Elunium x1\nHD Oridecon x1\nHD Bradium x1\nBlessed Oridecon I x3,\nBlessed Elunium I x3,\nBlessed Bradium I x3,\nBlessed Oridecon II x1,\nBlessed Elunium II x1,\nBlessed Bradium II x1",10204061.0,1
10219314,luminary - esteemed sword selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Esteemed Sword I x8,\nLuminary - Esteemed Sword II x4,\nLuminary - Esteemed Sword III x2,\nLuminary - Esteemed Sword IV x1.",10219003.0,1
10219315,luminary - conquering spear selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Conquering Spear I x8,\nLuminary - Conquering Spear II x4,\nLuminary - Conquering Spear IIIx2,\nLuminary - Conquering Spear IVx1.",10219003.0,1
10219316,luminary - loyal sword selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Loyal Sword I x8,\nLuminary - Loyal Sword II x4,\nLuminary - Loyal Sword III x2,\nLuminary - Loyal Sword IV x1.",10219003.0,1
10219317,luminary - strong hammer selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Strong Hammer I x8,\nLuminary - Strong Hammer II x4,\nLuminary - Strong Hammer III x2,\nLuminary - Strong Hammer IV x1.",10219003.0,1
10219318,luminary - pioneer axe selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Pioneer Axe I x8,\nLuminary - Pioneer Axe II x4,\nLuminary - Pioneer Axe III x2,\nLuminary - Pioneer Axe IV x1.",10219003.0,1
10219319,luminary - desert axe selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Desert Axe I x8,\nLuminary - Desert Axe II x4,\nLuminary - Desert Axe III x2,\nLuminary - Desert Axe IV x1.",10219003.0,1
10219320,luminary - sacrificial staff selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Sacrificial Staff I x8,\nLuminary - Sacrificial Staff II x4,\nLuminary - Sacrificial Staff III x2,\nLuminary - Sacrificial Staff IV x1.",10219003.0,1
10219321,luminary - tome selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Tome I x8,\nLuminary - Tome II x4,\nLuminary - Tome III x2,\nLuminary - Tome IV x1.",10219003.0,1
10219322,luminary - ordered staff selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Ordered Staff I x8,\nLuminary - Ordered Staff II x4,\nLuminary - Ordered Staff III x2,\nLuminary - Ordered Staff IV x1.",10219003.0,1
10219323,luminary - cosmic bow selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Cosmic Bow I x8,\nLuminary - Cosmic Bow II x4,\nLuminary - Cosmic Bow III x2,\nLuminary - Cosmic Bow IV x1.",10219003.0,1
10219324,luminary - silver bow selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Silver Bow I x8,\nLuminary - Silver Bow II x4,\nLuminary - Silver Bow III x2,\nLuminary - Silver Bow IV x1.",10219003.0,1
10219325,luminary - illusionary dagger selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Illusionary Dagger I x8,\nLuminary - Illusionary Dagger II x4,\nLuminary - Illusionary Dagger III x2,\nLuminary - Illusionary Dagger IV x1.",10219003.0,1
10219326,luminary - reverse blade selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Reverse Blade I x8,\nLuminary - Reverse Blade II x4,\nLuminary - Reverse Blade III x2,\nLuminary - Reverse Blade IV x1.",10219003.0,1
10219327,luminary - slender shield selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Slender Shield I x8,\nLuminary - Slender Shield II x4,\nLuminary - Slender Shield III x2,\nLuminary - Slender Shield IV x1.",10219003.0,1
10219328,luminary - faithful shield selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Faithful Shield I x8,\nLuminary - Faithful Shield II x4,\nLuminary - Faithful Shield III x2,\nLuminary - Faithful Shield IV x1.",10219003.0,1
10219329,luminary - dark star selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Dark Star Gloves I x8,\nLuminary - Dark Star Gloves II x4,\nLuminary - Dark Star Gloves III x2,\nLuminary - Dark Star Gloves IV x1.",10219003.0,1
10219330,luminary - mirage selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Mirage Broadsword I x8,\nLuminary - Mirage Broadsword II x4,\nLuminary - Mirage Broadsword III x2,\nLuminary - Mirage Broadsword IV x1.",10219003.0,1
10219331,luminary - specter selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Spectral Gloves I x8,\nLuminary - Spectral Gloves II x4,\nLuminary - Spectral Gloves III x2,\nLuminary - Spectral Gloves IV x1.",10219003.0,1
10219332,luminary - eventide spear selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Eventide Spear I x8,\nLuminary - Eventide Spear II x4,\nLuminary - Eventide Spear III x2,\nLuminary - Eventide Spear IV x1.",10219003.0,1
10219333,luminary - sinner's sword selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Sinner's Sword I x8,\nLuminary - Sinner's Sword II x4,\nLuminary - Sinner's Sword III x2,\nLuminary - Sinner's Sword IV x1.",10219003.0,1
10219334,luminary - sinner’s shield selection pack,"Open to select one of the following Shadow Equipment materials:\nLuminary - Sinner’s Shield I x8,\nLuminary - Sinner’s Shield II x4,\nLuminary - Sinner’s Shield III x2,\nLuminary - Sinner’s Shield IV x1.",10219003.0,1
10219335,horcrux - sacred sword selection pack,"Open to select one of the following Shadow Equipment materials:\nHorcrux - Sacred Sword I x120,\nHorcrux - Sacred Sword II x60,\nHorcrux - Sacred Sword III x30,\nHorcrux - Sacred Sword IV x15.",10219003.0,1
10219336,horcrux - clear spear selection pack,"Open to select one of the following Shadow Equipment materials:\nHorcrux - Clear Spear I x120,\nHorcrux - Clear Spear II x60,\nHorcrux - Clear Spear III x30,\nHorcrux - Clear Spear IV x15.",10219003.0,1
10219337,horcrux - royal sword selection pack,"Open to select one of the following Shadow Equipment materials:\nHorcrux - Royal Sword I x120,\nHorcrux - Royal Sword II x60,\nHorcrux - Royal Sword III x30,\nHorcrux - Royal Sword IV x15.",10219003.0,1
10219338,horcrux - inscribed hammer selection pack,"Open to select one of the following Shadow Equipment materials:\nHorcrux - Inscribed Hammer I x120,\nHorcrux - Inscribed Hammer II x60,\nHorcrux - Inscribed Hammer III x30,\nHorcrux - Inscribed Hammer IV x15.",10219003.0,1
10219339,horcrux - cast axe selection pack,"Open to select one of the following Shadow Equipment materials:\nHorcrux - Cast Axe I x120,\nHorcrux - Cast Axe II x60,\nHorcrux - Cast Axe III x30,\nHorcrux - Cast Axe IV x15.",10219003.0,1
10219340,horcrux - shadow axe selection pack,"Open to select one of the following Shadow Equipment materials:\nHorcrux - Shadow Axe I x120,\nHorcrux - Shadow Axe II x60,\nHorcrux - Shadow Axe III x30,\nHorcrux - Shadow Axe IV x15.",10219003.0,1
10219341,horcrux - blessed staff selection pack,"Open to select one of the following Shadow Equipment materials:\nHorcrux - Blessed Staff I x120,\nHorcrux - Blessed Staff II x60,\nHorcrux - Blessed Staff III x30,\nHorcrux - Blessed Staff IV x15.",10219003.0,1
10219342,horcrux - divine code selection pack,"Open to select one of the following Shadow Equipment materials:\nHorcrux - Divine Code I x120,\nHorcrux - Divine Code II x60,\nHorcrux - Divine Code III x30,\nHorcrux - Divine Code IV x15.",10219003.0,1
10219343,horcrux - doomed staff selection pack,"Open to select one of the following Shadow Equipment materials:\nHorcrux - Doomed Staff I x120,\nHorcrux - Doomed Staff II x60,\nHorcrux - Doomed Staff III x30,\nHorcrux - Doomed Staff IV x15.",10219003.0,1
