id,name,description,res_id,type,cd,max_stack,stackable,weight,sell_price,stall_price_lower_limit,stall_price_upper_limit,quality,is_visible
10219415,refinement selection pack ii,"Open to obtain one of the following:\nElunium x1,\nOridecon x1,\nBradium x1.",10204061.0,Uncategorized,0.0,,,,,,,,1
10219416,refinement material selection pack i,"Open to obtain one of the following:\nStarlight Snail x1,\nGlowfish x1,\nNight Pearl x1.",10219037.0,Uncategorized,0.0,,,,,,,,1
10219417,refinement material selection pack ii,"Open to obtain one of the following:\nGhostfish x1,\nDevilfish x1,\nClearwater Pearl x1.",10219037.0,Uncategorized,0.0,,,,,,,,1
10219418,refinement protection or blessing selection pack,"Open to obtain one of the following:\nProtected Oridecon x1,\nProtected Elunium x1,\nProtected Bradium x1,\nBlessed Oridecon I x1,\nBlessed Elunium I x1,\nBlessed Bradium I x1.",10204056.0,Uncategorized,0.0,,,,,,,,1
10219419,basic cooking selection pack,"Open to obtain one of the following:\nMeat n' Pumpkin I x5,\nHealthy Meal I x5,\nAquatic Salad I x5,\nMandragora Prawns I x5,\nNutritious Frog Meat I x5,\nSteamed Egg n' Fish I x5.",10219038.0,Uncategorized,0.0,,,,,,,,1
10219420,fair cooking selection pack,"Open to obtain one of the following:\nFruity Squid I x5,\nSpicy Fried Bug Leg I x5,\nMixed Congee I x5,\nFish Soup with Frog Legs I x5,\nFish Fillet I x5,\nFly Leg Folk Remedy I x5.",10219039.0,Uncategorized,0.0,,,,,,,,1
10219421,premium cooking selection pack,"Open to obtain one of the following:\nBug Leg Salad I x5,\nRat-on-a-Stick I x5,\nFresh Snake I x5,\nPrawn-on-a-stick I x5,\nDelicious Prawns I x5,\nCrispy Fish I x5.",10219040.0,Uncategorized,0.0,,,,,,,,1
10219422,basic fishing bait selection pack,"Open to obtain one of the following:\nRattan x3,\nGreen Cotton Larvae x3,\nRat Tail x3,\nPoison Spore x3,\nSpawn x3,\nHedgehog Skin x3.",10204056.0,Uncategorized,0.0,,,,,,,,1
10219423,heidrun chariot,Use to gain the Mount - Heidrun Chariot,10219423.0,Uncategorized,0.0,,0.0,,1000.0,,,4.0,1
10219429,欧风魅影通行证自选礼盒,可以从礼盒内的欧风魅影主题时装任选一件，2022.06.09更新后男性可穿戴欧风女仆裙装，女性可穿戴欧风侍者制服。,10204056.0,Uncategorized,0.0,,,,,,,,1
10219430,titan card gift pack,"Open to randomly obtain one of the following:\n<color=#ff5d5d>(Not Bound)</color> Cart Titanx1,\n<color=#ff5d5d>(Not Bound)</color> 3D Maneuver Gear x1,\n<color=#ff5d5d>(Not Bound)</color> Armored Titan Card [Day] x1,\n<color=#ff5d5d>(Not Bound)</color> Armored Titan Card [Night] x1,\n<color=#ff5d5d>(Not Bound)</color> Armored Titan Card [Void] x1,\n<color=#ff5d5d>(Not Bound)</color> Colossal Titan Card [Day] x1,\n<color=#ff5d5d>(Not Bound)</color> Colossal Titan Card [Night] x1,\n<color=#ff5d5d>(Not Bound)</color> Colossal Titan Card [Void] x1,\n<color=#ff5d5d>(Not Bound)</color> Beast Titan Card [Day] x1,\n<color=#ff5d5d>(Not Bound)</color> Beast Titan Card [Night] x1.\n<color=#ff5d5d>(Not Bound)</color> Beast Titan Card [Void] x1,\nLevi Card x1,\nMikasa Card x1,\nEren Card x1,\nArmin Card x1,\nZeke Card x1,\nFly Wing x3,\nButterfly Wing x3,\nElemental Converter (Earth) x1,\nElemental Converter (Water) x1,\nElemental Converter (Fire) x1,\nElemental Converter (Wind) x1,\nPurple Potion (PVP) x100,\nWhite Potion (PVP) x40.",10204056.0,Uncategorized,0.0,,,,,,,2.0,1
10219431,titan pet glory gift pack,"Open with 0.12% chance to obtain <color=#eb9533>SD Colossal Titan Pet Cage</color><color=#ff5d5d> (Not Bound)</color>:\nThere are other chances to get one of the following:\n<color=#ff5d5d>(Not Bound)</color> Cart Titanx1,\n<color=#ff5d5d>(Not Bound)</color> 3D Maneuver Gear x1,\n<color=#ff5d5d>(Not Bound)</color> Armored Titan Card [Day] x1,\n<color=#ff5d5d>(Not Bound)</color> Armored Titan Card [Night] x1,\n<color=#ff5d5d>(Not Bound)</color> Armored Titan Card [Void] x1,\n<color=#ff5d5d>(Not Bound)</color> Colossal Titan Card [Day] x1,\n<color=#ff5d5d>(Not Bound)</color> Colossal Titan Card [Night] x1,\n<color=#ff5d5d>(Not Bound)</color> Colossal Titan Card [Void] x1,\n<color=#ff5d5d>(Not Bound)</color> Beast Titan Card [Day] x1,\n<color=#ff5d5d>(Not Bound)</color> Beast Titan Card [Night] x1.\n<color=#ff5d5d>(Not Bound)</color> Beast Titan Card [Void] x1,\nBasic Titan Card Selection Pack x1,\nPanacea x125,\nEarth Resistance Potion x8,\nWater Resistance Potion x8,\nFire Resistance Potion x8,\nWind Resistance Potion x8,\nWhite Potion (PVP) x135.",10204056.0,Uncategorized,0.0,,,,,,,4.0,1
10219432,basic titan card selection pack,"Open to select one of the following:\nLevi Card,\nMikasa Card,\nEren Card,\nArmin Card,\nZeke Card.",10204062.0,Uncategorized,0.0,,,,,,,2.0,1
10219433,premium titan card selection pack,"Open to select one of the following:Armored Titan Card [Day], Armored Titan Card [Night], Armored Titan Card [Void], Colossal Titan Card [Day], Colossal Titan Card [Night], Colossal Titan Card [Void], Beast Titan [Day], Beast Titan [Night], Beast Titan [Void]",10204062.0,Uncategorized,0.0,,,,,,,4.0,1
10219434,basic secret note pack,"Open to obtain:\nBattle Secret Note x1,\nBrilliant Light Coin x1.",10204027.0,Uncategorized,0.0,,,,,,,2.0,1
10219435,fair secret note pack,"Open to obtain:\nAdvanced Battle Secret Note x1,\nBrilliant Light Coin x4,\nOdin’s Resplendent Reliquary x2.",10204028.0,Uncategorized,0.0,,,,,,,3.0,1
10219436,premium secret note pack,"Open to obtain:\nAdvanced Battle Secret Note x3,\nBrilliant Light Coin x15,\nGuild Contribution x25.",10204029.0,Uncategorized,0.0,,,,,,,4.0,1
10219443,upgrade selection pack v,"Open to select one of the following materials:\nPhracon I x16,\nCarnium I x16,\nBascyx I x16,\nPhracon II x8,\nCarnium II x8,\nBascyx II x8,\nPhracon III x4,\nCarnium III x4,\nBascyx III x4,\nPhracon IV x2,\nCarnium IV x2,\nBascyx V x2,\nPhracon V x1,\nCarnium V x1,\nBascyx V x1.",10204059.0,Uncategorized,0.0,,,,,,,,1
10219444,fair headgear selection pack,"Open to select one of the following Headgear:\nScuba Mask,\nGramps Beard,\nDonut In Mouth,\nBaby Pacifier,\nFish In Mouth,\nCigar,\nRomantic Leaf,\nRomantic Flower,\nSweet Candy,\nRainbow Mask,\nRed Bandana,\nStriped Hairband,\nHair Band,\nGreen Ribbon,\nPink Ribbon,\nRed Ribbon,\nWhite Ribbon,\nYellow Ribbon,\nPretend Murdered,\nStop Sign.",10204063.0,Uncategorized,0.0,,,,,,,,1
10219445,premium headgear selection pack,"Open to select one of the following Headgear:\nStudent's Cap,\nJester Hat,\nSoldier Hat,\nOrc Helm,\nSinging Bird,\nEye Patch,\nAngel Spirit,\nWild Rose Hat,\nPuppy Hat,\nBaby Dragon Hat.",10204063.0,Uncategorized,0.0,,,,,,,,1
10219446,upgrade mystery box,"Open to have a chance to get one of the following materials:\nPremium White Potion x10,\nPremium White Potion (PVP) x10,\nOdin's Reliquary x3,\nOdin’s Resplendent Reliquary x1,\nCat Hand Services Coin x5,\nCool Event Corp. Coin x5,\nKafra Corp. Coin x5,\nUpgrade Selection Pack V (Choose one) x1.",10204056.0,Uncategorized,0.0,,,,,,,,1
10219447,refinement mystery box,"Open to have a chance to get one of the following materials:\nPremium White Potion x10,\nPremium White Potion (PVP) x10,\nOdin's Reliquary x3,\nOdin’s Resplendent Reliquary x1,\nCat Hand Services Coin x5,\nCool Event Corp. Coin x5,\nKafra Corp. Coin x5,\nAdvanced Refinement Selection Pack x1.",10204056.0,Uncategorized,0.0,,,,,,,,1
10219448,enchantment mystery box,"Open to have a chance to get one of the following materials:\nPremium White Potion x10,\nPremium White Potion (PVP) x10,\nOdin's Reliquary x3,\nOdin’s Resplendent Reliquary x1,\nCat Hand Services Coin x5,\nCool Event Corp. Coin x5,\nKafra Corp. Coin x5,\nAdvanced Enchantment Selection Pack x1.",10204056.0,Uncategorized,0.0,,,,,,,,1
10219449,advanced upgrading selection pack,"Open to select one of the following materials:\nPhracon I x128,\nCarnium I x128,\nBascyx I x128,\nPhracon II x64,\nCarnium II x64,\nBascyx II x64,\nPhracon III x32,\nCarnium III x32,\nBascyx III x32,\nPhracon IV x16,\nCarnium IV x16,\nBascyx V x16,\nPhracon V x8,\nCarnium V x8,\nBascyx V x8.",10219034.0,Uncategorized,0.0,,,,,,,,1
10219450,advanced refinement selection pack,"Open to select one of the following materials:\nElunium x36,\nOridecon x36,\nBradium x36,\nEnriched Elunium x12,\nEnriched Oridecon x12,\nEnriched Bradium x12,\nHD Elunium x4,\nHD Oridecon x4,\nHD Bradium x4,\nHigh Density Elunium x1,\nHigh Density Orideconx1,\nHigh Density Bradium x1.",10219033.0,Uncategorized,0.0,,,,,,,,1
10219451,advanced enchantment selection pack,"Open to select one of the following materials:\nSharpening Enchantment Stone x96,\nToughening Enchantment Stone x96,\nSecret Enchantment Stone x96,\nBlazing Enchantment Stone x48,\nHardening Enchantment Stone x48,\nGold Enchantment Stone x48,\nTidal Current Enchantment Stone x24,\nCrystallized Enchantment Stone x24,\nGlowing Star Enchantment Stone x24,\nGloomy Enchantment Stone x12,\nPetrifying Enchantment Stone x12,\nSilverspirit Enchantment Stone x12,\nCold Enchantment Stone x6,\nPraying Enchantment Stone x6,\nRosecrystal Enchantment Stone x6,\nDeparted Enchantment Stone x3,\nShimmer Enchantment Stone x3,\nSteel Dust Enchantment Stone x3,\nCordierite Enchantment Stone x2,\nWindchaser Enchantment Stone x2,\nSandflame Enchantment Stone x2.",10219017.0,Uncategorized,0.0,,,,,,,,1
10219452,upgrade selection pack,"Open to select one of the following materials:\nPhracon I x32,\nCarnium I x32,\nBascyx I x32,\nPhracon II x16,\nCarnium II x16,\nBascyx II x16,\nPhracon III x8,\nCarnium III x8,\nBascyx III x8,\nPhracon IV x4,\nCarnium IV x4,\nBascyx IV x4.",10219034.0,Uncategorized,0.0,,,,,,,,1
10219453,refinement selection pack,"Open to select one of the following materials:\nElunium x9,\nOridecon x9,\nBradium x9,\nEnriched Elunium x3,\nEnriched Oridecon x3,\nEnriched Bradium x3,\nHD Elunium x1,\nHD Oridecon x1,\nHD Bradium x1.",10204061.0,Uncategorized,0.0,,,,,,,,1
10219454,enchantment selection pack,"Open to select one of the following materials:\nSharpening Enchantment Stone x16,\nToughening Enchantment Stone x16,\nSecret Enchantment Stone x16,\nBlazing Enchantment Stone x8,\nHardening Enchantment Stone x8,\nGold Enchantment Stone x8,\nTidal Current Enchantment Stone x4,\nCrystallized Enchantment Stone x4,\nGlowing Star Enchantment Stone x4,\nGloomy Enchantment Stone x2,\nPetrifying Enchantment Stone x2,\nSilverspirit Enchantment Stone x2,\nCold Enchantment Stone x1,\nPraying Enchantment Stone x1,\nRosecrystal Enchantment Stone x1.",10219017.0,Uncategorized,0.0,,,,,,,,1
10219455,warm spring camp,Use to obtain Mount: Warm Spring Camp.,10219455.0,Uncategorized,0.0,,0.0,,1000.0,,,4.0,1
10219456,冰激凌吉普,使用后获得坐骑-冰激凌吉普。,10219456.0,Uncategorized,0.0,,0.0,,1000.0,,,4.0,1
10219457,盛夏强化自选包,打开后可以从以下道具任选其一\n强化武器金属Ⅰ*16\n强化防具金属Ⅰ*16\n强化饰品金属Ⅰ*16\n强化武器金属Ⅱ*8\n强化防具金属Ⅱ*8\n强化饰品金属Ⅱ*8\n强化武器金属Ⅲ*4\n强化防具金属Ⅲ*4\n强化饰品金属Ⅲ*4\n强化武器金属Ⅳ*2\n强化防具金属Ⅳ*2\n强化饰品金属Ⅳ*2\n强化武器金属Ⅴ*1\n强化防具金属Ⅴ*1\n强化饰品金属Ⅴ*1,10219034.0,Uncategorized,0.0,,,,,,,,1
10219458,盛夏附魔自选包,打开可选择以下其中一个：\n砥砺之附魔石*32\n韧化之附魔石*32\n秘尘之附魔石*32\n炽灼之附魔石*16\n固化之附魔石*16\n深金之附魔石*16\n汐流之附魔石*8\n晶化之附魔石*8\n萤星之附魔石*8\n阴沉之附魔石*4\n岩化之附魔石*4\n银灵之附魔石*4\n寒辉之附魔石*2\n祈化之附魔石*2\n瑰晶之附魔石*2\n遗灵之附魔石*1\n耀化之附魔石*1\n钢尘之附魔石*1,10219017.0,Uncategorized,0.0,,,,,,,,1
10219459,盛夏精炼自选包,打开后可以从以下道具任选其一\n铝*9\t\n神之金属*9\t\t\n魔力之石*9\t\t\n浓缩铝\t*3\t\n浓缩神之金属\t*3\t\n浓缩魔力之石\t*3\t\n高浓缩铝*1\t\n高浓缩神之金属*1\t\t\n高浓缩魔力之石*1\t\t\n武器保护石Ⅰ\t*3\t\n防具保护石Ⅰ\t*3\t\n饰品保护石Ⅰ\t*3\t\n武器保护石Ⅱ\t*1\n防具保护石Ⅱ\t*1\t\n饰品保护石Ⅱ\t*1,10204061.0,Uncategorized,0.0,,,,,,,,1
10219460,清凉一夏礼包,打开后有几率从苍蝇翅膀*3，蝴蝶翅膀*3，火之元素卷轴*1，水之元素卷轴*1，风之元素卷轴*1，地之元素卷轴*1，紫色药水（PVP）*100，白色药水（PVP）*40，仲夏夜之王称号道具*1中获得其一,10204029.0,Uncategorized,0.0,,,,,,,,1
10219461,气泡满满礼包,打开后必定获得冰镇汽水*50，并有几率从万能药*12，火属性抵抗药水*1，水属性抵抗药水*1，风属性抵抗药水*1，地属性抵抗药水*1，高级白色药水（PVP）*1，度假草帽*1 中获得其一,10204029.0,Uncategorized,0.0,,,,,,,,1
10219462,高级夏日大礼包,打开后可以获得街头艺术家头像框*1，仲夏夜之王称号道具*1，凉风旅人称号道具*1，哞哞鲜奶*80，汽水冰块*40，手工生巧*20,10204029.0,Uncategorized,0.0,,,,,,,,1
10219463,夏日大礼包,打开后可以获得仲夏夜之王称号道具*1，凉风旅人称号道具*1，哞哞鲜奶*80，汽水冰块*40，手工生巧*20,10204029.0,Uncategorized,0.0,,,,,,,,1
10219464,no. [1] medal gift box,Participate in the KVM event to get 400 Chosen Medals.,10204065.0,Uncategorized,0.0,,,0.0,,,,,1
10219465,no. [2] medal gift box,Participate in the KVM event to get 350 Chosen Medals.,10204065.0,Uncategorized,0.0,,,0.0,,,,,1
10219466,no. [3] medal gift box,Participate in the KVM event to get 300 Chosen Medals.,10204065.0,Uncategorized,0.0,,,0.0,,,,,1
10219467,no. [4-10] medal gift box,Participate in the KVM event to get 250 Chosen Medals.,10204065.0,Uncategorized,0.0,,,0.0,,,,,1
10219468,no. [11-30] medal gift box,Participate in the KVM event to get 200 Chosen Medals.,10204065.0,Uncategorized,0.0,,,0.0,,,,,1
10219469,no. [31-60] medal gift box,Participate in the KVM event to get 150 Chosen Medals.,10204065.0,Uncategorized,0.0,,,0.0,,,,,1
10219470,no. [61-100] medal gift box,"Participate in the KVM event to get 1,000 Chosen Medals.",10204065.0,Uncategorized,0.0,,,0.0,,,,,1
10219471,no. [101-999] medal gift box,Participate in the KVM event to get 50 Chosen Medals.,10204065.0,Uncategorized,0.0,,,0.0,,,,,1
10219472,woc pre-season rewards,"Dear Warrior, you have been simply outstanding in the WOC Pre-season event. Rewards based on your performance have been issued via Mail. Please check them out!",10204065.0,Uncategorized,0.0,,,0.0,,,,,1
10219476,低级巨人卡片随机包,"打开随机获得其中一个:里维卡片,米卡莎卡片,艾连卡片,阿尔敏卡片,吉克卡片",10204062.0,Uncategorized,0.0,,,,,,,2.0,1
10219480,波斯喵喵（30天）,使用后获得坐骑-波斯喵喵（30天）。,10219392.0,Uncategorized,0.0,,0.0,,1000.0,,,4.0,1
10219485,服饰自选包,打开可获得以下服饰之一：春日郊游时装、皇家骑兵制服、黑夜魔术礼服、白昼魔术礼服。,10204063.0,Uncategorized,0.0,,,,,,,,1
10219486,头饰自选包,打开可获得以下头饰之一：春日郊游帽子、皇家骑兵宽式帽、皇家骑兵羽饰帽、黑夜魔术礼帽、白昼魔术发饰。,10204063.0,Uncategorized,0.0,,,,,,,,1
10219487,坐骑自选包,打开可获得以下坐骑之一：皇家骑士坐骑、踏雪灵鹿、仓鼠。,10204063.0,Uncategorized,0.0,,,,,,,,1
10219488,sir lop ear,Use to obtain Mount: Sir Lop Ear.,10219488.0,Uncategorized,0.0,,0.0,,1000.0,,,4.0,1
10219489,soulstone selection pack ii,"Open to get Luminary Soulstone II x3, Horcrux Soulstone I x1.",10204063.0,Uncategorized,0.0,,,,,,,,1
10219490,soulstone selection pack iii,"Open to get Luminary Soulstone II x3, Horcrux Soulstone I x2.",10204063.0,Uncategorized,0.0,,,,,,,,1
10219491,shadow equipment basic glory selection pack i,"Open to get Inscription III x2, Pioneer III x1.",10204063.0,Uncategorized,0.0,,,,,,,,1
10219492,shadow equipment advanced glory selection pack ii,"Open to get Validation III x2, Contract III x1.",10204063.0,Uncategorized,0.0,,,,,,,,1
10219493,shadow equipment ultimate glory selection pack iii,"Open to get Validation III x2, Contract III x1, Soul I x6.",10204063.0,Uncategorized,0.0,,,,,,,,1
10219494,shadow equipment intermediate selection pack i,"Open to get Bound I x3, Engraved I x2.",10204063.0,Uncategorized,0.0,,,,,,,,1
10219495,shadow equipment intermediate selection pack ii,"Open to get Bound II x3, Engraved II x2.",10204063.0,Uncategorized,0.0,,,,,,,,1
10219496,shadow equipment intermediate selection pack iii,"Open to get Bound III x3, Engraved III x2.",10204063.0,Uncategorized,0.0,,,,,,,,1
10219497,高级强化自选包ⅳ,"打开选择获得其中一个：\n强化武器金属Ⅰ*22,\n强化防具金属Ⅰ*22,\n强化饰品金属Ⅰ*22,\n强化武器金属Ⅱ*13,\n强化防具金属Ⅱ*13,\n强化饰品金属Ⅱ*13,\n强化武器金属Ⅲ*8,\n强化防具金属Ⅲ*8,\n强化饰品金属Ⅲ*8,\n强化武器金属Ⅳ*3,\n强化防具金属Ⅳ*3,\n强化饰品金属Ⅳ*3,\n强化武器金属Ⅴ*1,\n强化防具金属Ⅴ*1,\n强化饰品金属Ⅴ*1",10219034.0,Uncategorized,0.0,,,,,,,,1
10219498,精炼自选包ⅳ,"打开选择获得其中一个：\n铝*14,\n神之金属*14,\n魔力之石*14,\n浓缩铝*5,\n浓缩神之金属*5,\n浓缩魔力之石*5,\n高浓缩铝*2,\n高浓缩神之金属*2,\n高浓缩魔力之石*2",10219033.0,Uncategorized,0.0,,,,,,,,1
10219499,附魔自选包ⅴ,"打开选择获得其中一个：\n砥砺之附魔石*62,\n韧化之附魔石*62,\n秘尘之附魔石*62,\n炽灼之附魔石*41,\n固化之附魔石*41,\n深金之附魔石*41,\n汐流之附魔石*14,\n晶化之附魔石*14,\n萤星之附魔石*14,\n阴沉之附魔石*8,\n岩化之附魔石*8,\n银灵之附魔石*8,\n寒辉之附魔石*4,\n祈化之附魔石*4,\n瑰晶之附魔石*4,\n遗灵之附魔石*2,\n耀化之附魔石*2,\n钢尘之附魔石*2",10219017.0,Uncategorized,0.0,,,,,,,,1
