equip_id,attribute,attribute_value,id
2103007,M.DEF,30.0,4503
2103007,Max HP,4388.0,4504
2103008,M.DEF,90.0,4505
2103008,Max HP,1463.0,4506
2103009,M.DEF,28.0,4507
2103009,Max HP,4500.0,4508
2103010,M.DEF,83.0,4509
2103010,Max HP,1500.0,4510
2103011,M.DEF,113.0,4511
2103011,Max HP,2300.0,4512
2103012,M.DEF,38.0,4513
2103012,Max HP,6900.0,4514
2103013,M.DEF,41.0,4515
2103013,Max HP,6750.0,4516
2103014,M.DEF,124.0,4517
2103014,Max HP,2250.0,4518
2103015,M.DEF,48.0,4519
2103015,Max HP,9600.0,4520
2103016,M.DEF,143.0,4521
2103016,Max HP,3200.0,4522
2103017,M.DEF,71.0,4523
2103017,Max HP,14400.0,4524
2103018,M.DEF,214.0,4525
2103018,Max HP,4800.0,4526
2103019,M.DEF,60.0,4527
2103019,Max HP,13350.0,4528
2103020,M.DEF,180.0,4529
2103020,Max HP,4450.0,4530
2103021,M.DEF,109.0,4531
2103021,Max HP,14563.0,4532
2103022,M.DEF,40.0,4533
2103022,Max HP,5850.0,4534
2103023,M.DEF,109.0,4535
2103023,Max HP,14563.0,4536
2103024,M.DEF,109.0,4537
2103024,Max HP,14563.0,4538
2103025,M.DEF,109.0,4539
2103025,Max HP,14563.0,4540
2103026,M.DEF,109.0,4541
2103026,Max HP,14563.0,4542
2103027,M.DEF,109.0,4543
2103027,Max HP,14563.0,4544
2103028,M.DEF,143.0,4545
2103028,Max HP,16000.0,4546
2103029,Max HP,16000.0,4547
2103029,PVP M.Damage RED,143.0,4548
2103030,Max HP,5850.0,4549
2103030,PVP M.Damage RED,40.0,4550
2103031,M.DEF,75.0,4551
2103031,Max HP,13800.0,4552
2103032,M.DEF,113.0,4553
2103032,Max HP,11500.0,4554
2103033,M.DEF,20.0,4555
2103033,Max HP,2925.0,4556
2103034,M.DEF,60.0,4557
2103034,Max HP,975.0,4558
2103035,M.DEF,56.0,4559
2103035,Max HP,10350.0,4560
2103036,M.DEF,169.0,4561
2103036,Max HP,3450.0,4562
2103037,M.DEF,90.0,4563
2103037,Max HP,20025.0,4564
2103038,M.DEF,270.0,4565
2103038,Max HP,6675.0,4566
2103039,M.DEF,20.0,4567
2103039,Max HP,2925.0,4568
2103040,M.DEF,60.0,4569
2103040,Max HP,975.0,4570
2103041,M.DEF,28.0,4571
2103041,Max HP,4500.0,4572
2103042,M.DEF,83.0,4573
2103042,Max HP,1500.0,4574
2103043,M.DEF,109.0,4575
2103043,Max HP,26213.0,4576
2103044,M.DEF,326.0,4577
2103044,Max HP,8738.0,4578
2103045,M.DEF,163.0,4579
2103045,Max HP,21844.0,4580
2103046,M.DEF,109.0,4581
2103046,Max HP,26213.0,4582
2103047,M.DEF,38.0,4583
2103047,Max HP,6900.0,4584
2103048,M.DEF,113.0,4585
2103048,Max HP,2300.0,4586
2103049,M.DEF,163.0,4587
2103049,Max HP,21844.0,4588
2103050,M.DEF,326.0,4589
2103050,Max HP,8738.0,4590
2103051,M.DEF,48.0,4591
2103051,Max HP,9600.0,4592
2103052,M.DEF,143.0,4593
2103052,Max HP,3200.0,4594
2103053,M.DEF,60.0,4595
2103053,Max HP,13350.0,4596
2103054,M.DEF,180.0,4597
2103054,Max HP,4450.0,4598
2103055,M.DEF,60.0,4599
2103055,Max HP,13350.0,4600
2103056,M.DEF,180.0,4601
2103056,Max HP,4450.0,4602
2103057,M.DEF,55.0,4603
2103057,Max HP,9000.0,4604
2103058,Max HP,9000.0,4605
2103058,PVP M.Damage RED,55.0,4606
2103059,M.DEF,143.0,4607
2103059,Max HP,16000.0,4608
2103060,M.DEF,218.0,4609
2103060,Max HP,5825.0,4610
2103061,M.DEF,75.0,4611
2103061,Max HP,13800.0,4612
2103062,Max HP,13800.0,4613
2103062,PVP M.Damage RED,75.0,4614
2103063,M.DEF,218.0,4615
2103063,Max HP,5825.0,4616
2103064,M.DEF,73.0,4617
2103064,Max HP,17475.0,4618
2103065,M.DEF,19.0,4619
2103065,Max HP,1313.0,4620
2103066,M.DEF,30.0,4621
2103066,Max HP,2438.0,4622
2103067,M.DEF,41.0,4623
2103067,Max HP,3750.0,4624
2103068,M.DEF,56.0,4625
2103068,Max HP,5750.0,4626
2103069,M.DEF,71.0,4627
2103069,Max HP,8000.0,4628
2103070,M.DEF,90.0,4629
2103070,Max HP,11125.0,4630
2103071,M.DEF,30.0,4631
2103071,Max HP,2438.0,4632
2103072,M.DEF,41.0,4633
2103072,Max HP,3750.0,4634
2103073,M.DEF,56.0,4635
2103073,Max HP,5750.0,4636
2103074,M.DEF,71.0,4637
2103074,Max HP,8000.0,4638
2103075,M.DEF,90.0,4639
2103075,Max HP,11125.0,4640
2103076,M.DEF,41.0,4641
2103076,Max HP,3750.0,4642
2103077,M.DEF,56.0,4643
2103077,Max HP,5750.0,4644
2103078,M.DEF,71.0,4645
2103078,Max HP,8000.0,4646
2103079,M.DEF,90.0,4647
2103079,Max HP,11125.0,4648
2103080,M.DEF,56.0,4649
2103080,Max HP,5750.0,4650
2103081,M.DEF,71.0,4651
2103081,Max HP,8000.0,4652
2103082,M.DEF,90.0,4653
2103082,Max HP,11125.0,4654
2103083,M.DEF,71.0,4655
2103083,Max HP,8000.0,4656
2103084,M.DEF,90.0,4657
2103084,Max HP,11125.0,4658
2103085,M.DEF,90.0,4659
2103085,Max HP,11125.0,4660
2103086,M.DEF,28.0,4661
2103086,Max HP,1969.0,4662
2103087,M.DEF,45.0,4663
2103087,Max HP,3656.0,4664
2103088,M.DEF,62.0,4665
2103088,Max HP,5625.0,4666
2103089,M.DEF,84.0,4667
2103089,Max HP,8625.0,4668
2103090,M.DEF,107.0,4669
2103090,Max HP,12000.0,4670
2103091,M.DEF,135.0,4671
2103091,Max HP,16688.0,4672
2103092,M.DEF,60.0,4673
2103092,Max HP,4875.0,4674
2103093,M.DEF,120.0,4675
2103093,Max HP,1950.0,4676
2103094,Max HP,4875.0,4677
2103094,PVP M.Damage RED,60.0,4678
2103095,Max HP,1950.0,4679
2103095,PVP M.Damage RED,120.0,4680
2103096,M.DEF,225.0,4681
2103096,Max HP,4600.0,4682
2103097,M.DEF,83.0,4683
2103097,Max HP,7500.0,4684
2103098,M.DEF,165.0,4685
2103098,Max HP,3000.0,4686
2103099,Max HP,7500.0,4687
2103099,PVP M.Damage RED,83.0,4688
2103100,Max HP,3000.0,4689
2103100,PVP M.Damage RED,165.0,4690
2103101,M.DEF,218.0,4691
2103101,Max HP,5825.0,4692
2103102,M.DEF,113.0,4693
2103102,Max HP,11500.0,4694
2103103,M.DEF,225.0,4695
2103103,Max HP,4600.0,4696
2103104,Max HP,11500.0,4697
2103104,PVP M.Damage RED,113.0,4698
2103105,Max HP,4600.0,4699
2103105,PVP M.Damage RED,225.0,4700
2103106,M.DEF,218.0,4701
2103106,Max HP,5825.0,4702
2103107,M.DEF,38.0,4703
2103107,Max HP,6900.0,4704
2103108,M.DEF,113.0,4705
2103108,Max HP,2300.0,4706
2103109,M.DEF,48.0,4707
2103109,Max HP,9600.0,4708
2103110,M.DEF,143.0,4709
2103110,Max HP,3200.0,4710
2103111,M.DEF,60.0,4711
2103111,Max HP,13350.0,4712
2103112,M.DEF,180.0,4713
2103112,Max HP,4450.0,4714
2103113,M.DEF,28.0,4715
2103113,Max HP,4500.0,4716
2103114,M.DEF,83.0,4717
2103114,Max HP,1500.0,4718
2103115,M.DEF,38.0,4719
2103115,Max HP,6900.0,4720
2103116,M.DEF,113.0,4721
2103116,Max HP,2300.0,4722
2103117,M.DEF,48.0,4723
2103117,Max HP,9600.0,4724
2103118,M.DEF,143.0,4725
2103118,Max HP,3200.0,4726
2103119,M.DEF,60.0,4727
2103119,Max HP,13350.0,4728
2103120,M.DEF,180.0,4729
2103120,Max HP,4450.0,4730
2103121,M.DEF,48.0,4731
2103121,Max HP,9600.0,4732
2103122,M.DEF,143.0,4733
2103122,Max HP,3200.0,4734
2103123,M.DEF,60.0,4735
2103123,Max HP,13350.0,4736
2103124,M.DEF,180.0,4737
2103124,Max HP,4450.0,4738
2103125,M.DEF,9.0,4739
2103125,Max HP,656.0,4740
2103126,M.DEF,218.0,4741
2103126,Max HP,5825.0,4742
2103127,M.DEF,285.0,4743
2103127,Max HP,6400.0,4744
2103128,Max HP,6400.0,4745
2103128,PVP M.Damage RED,285.0,4746
2103129,M.DEF,285.0,4747
2103129,Max HP,6400.0,4748
2103130,M.DEF,73.0,4749
2103130,Max HP,17475.0,4750
2103131,M.DEF,73.0,4751
2103131,Max HP,17475.0,4752
2103132,M.DEF,218.0,4753
2103132,Max HP,5825.0,4754
2103133,M.DEF,73.0,4755
2103133,Max HP,17475.0,4756
2103134,M.DEF,73.0,4757
2103134,Max HP,17475.0,4758
2103135,M.DEF,73.0,4759
2103135,Max HP,17475.0,4760
2103136,M.DEF,95.0,4761
2103136,Max HP,19200.0,4762
2103137,Max HP,19200.0,4763
2103137,PVP M.Damage RED,95.0,4764
2103138,M.DEF,95.0,4765
2103138,Max HP,19200.0,4766
2103139,M.DEF,131.0,4767
2103139,Max HP,34313.0,4768
2103140,M.DEF,394.0,4769
2103140,Max HP,11438.0,4770
2103141,M.DEF,197.0,4771
2103141,Max HP,28594.0,4772
2103142,M.DEF,131.0,4773
2103142,Max HP,34313.0,4774
2103143,M.DEF,197.0,4775
2103143,Max HP,28594.0,4776
2103144,M.DEF,394.0,4777
2103144,Max HP,11438.0,4778
2103145,M.DEF,120.0,4779
2103145,Max HP,26700.0,4780
2103146,M.DEF,180.0,4781
2103146,Max HP,22250.0,4782
2103147,M.DEF,360.0,4783
2103147,Max HP,8900.0,4784
2103148,Max HP,26700.0,4785
2103148,PVP M.Damage RED,120.0,4786
2103149,Max HP,22250.0,4787
2103149,PVP M.Damage RED,180.0,4788
2103150,Max HP,8900.0,4789
2103150,PVP M.Damage RED,360.0,4790
2103151,M.DEF,120.0,4791
2103151,Max HP,26700.0,4792
2103152,M.DEF,180.0,4793
2103152,Max HP,22250.0,4794
2103153,M.DEF,360.0,4795
2103153,Max HP,8900.0,4796
2103154,M.DEF,88.0,4797
2103154,Max HP,22875.0,4798
2103155,M.DEF,131.0,4799
2103155,Max HP,19063.0,4800
2103156,M.DEF,263.0,4801
2103156,Max HP,7625.0,4802
2103157,M.DEF,263.0,4803
2103157,Max HP,7625.0,4804
2103158,M.DEF,131.0,4805
2103158,Max HP,19063.0,4806
2103159,M.DEF,88.0,4807
2103159,Max HP,22875.0,4808
2103160,M.DEF,88.0,4809
2103160,Max HP,22875.0,4810
2103161,M.DEF,131.0,4811
2103161,Max HP,19063.0,4812
2103162,M.DEF,263.0,4813
2103162,Max HP,7625.0,4814
2103163,M.DEF,131.0,4815
2103163,Max HP,34313.0,4816
2103164,M.DEF,197.0,4817
2103164,Max HP,28594.0,4818
2103165,M.DEF,394.0,4819
2103165,Max HP,11438.0,4820
2103166,M.DEF,88.0,4821
2103166,Max HP,22875.0,4822
2103167,M.DEF,131.0,4823
2103167,Max HP,19063.0,4824
2103168,M.DEF,263.0,4825
2103168,Max HP,7625.0,4826
2103169,M.DEF,88.0,4827
2103169,Max HP,22875.0,4828
2103170,M.DEF,131.0,4829
2103170,Max HP,19063.0,4830
2103171,M.DEF,263.0,4831
2103171,Max HP,7625.0,4832
2103172,M.DEF,88.0,4833
2103172,Max HP,22875.0,4834
2103173,M.DEF,131.0,4835
2103173,Max HP,19063.0,4836
2103174,M.DEF,263.0,4837
2103174,Max HP,7625.0,4838
2103175,M.DEF,154.0,4839
2103175,Max HP,43088.0,4840
2103176,M.DEF,461.0,4841
2103176,Max HP,14363.0,4842
2103177,M.DEF,231.0,4843
2103177,Max HP,35906.0,4844
2103181,M.DEF,103.0,4851
2103181,Max HP,28725.0,4852
2103182,M.DEF,154.0,4853
2103182,Max HP,23938.0,4854
2103183,M.DEF,308.0,4855
2103183,Max HP,9575.0,4856
2103184,M.DEF,103.0,4857
2103184,Max HP,28725.0,4858
2103185,M.DEF,154.0,4859
2103185,Max HP,23938.0,4860
2103186,M.DEF,308.0,4861
2103186,Max HP,9575.0,4862
2103187,M.DEF,103.0,4863
2103187,Max HP,28725.0,4864
2103188,M.DEF,154.0,4865
2103188,Max HP,23938.0,4866
2103189,M.DEF,308.0,4867
2103189,Max HP,9575.0,4868
2103190,M.DEF,103.0,4869
2103190,Max HP,28725.0,4870
2103191,M.DEF,154.0,4871
2103191,Max HP,23938.0,4872
2103192,M.DEF,308.0,4873
2103192,Max HP,9575.0,4874
2103193,M.DEF,103.0,4875
2103193,Max HP,28725.0,4876
2103194,M.DEF,154.0,4877
2103194,Max HP,23938.0,4878
2103195,M.DEF,308.0,4879
2103195,Max HP,9575.0,4880
2103196,M.DEF,103.0,4881
2103196,Max HP,28725.0,4882
2103197,M.DEF,154.0,4883
2103197,Max HP,23938.0,4884
2103198,M.DEF,308.0,4885
2103198,Max HP,9575.0,4886
2103199,M.DEF,154.0,4887
2103199,Max HP,43088.0,4888
2103200,M.DEF,231.0,4889
2103200,Max HP,35906.0,4890
2103201,M.DEF,461.0,4891
2103201,Max HP,14363.0,4892
2103202,M.DEF,154.0,4893
2103202,Max HP,43088.0,4894
2103203,M.DEF,231.0,4895
2103203,Max HP,35906.0,4896
2103204,M.DEF,461.0,4897
2103204,Max HP,14363.0,4898
2103205,Max HP,34950.0,4899
2103205,PVP M.Damage RED,145.0,4900
2103206,Max HP,29125.0,4901
2103206,PVP M.Damage RED,218.0,4902
2103207,Max HP,11650.0,4903
2103207,PVP M.Damage RED,435.0,4904
2103208,M.DEF,145.0,4905
2103208,Max HP,34950.0,4906
2103209,M.DEF,218.0,4907
2103209,Max HP,29125.0,4908
2103210,M.DEF,435.0,4909
2103210,Max HP,11650.0,4910
2103211,M.DEF,180.0,4911
2103211,Max HP,54113.0,4912
2103212,M.DEF,540.0,4913
2103212,Max HP,18038.0,4914
2103213,M.DEF,270.0,4915
2103213,Max HP,45094.0,4916
2103217,M.DEF,120.0,4923
2103217,Max HP,36075.0,4924
2103218,M.DEF,180.0,4925
2103218,Max HP,30063.0,4926
2103219,M.DEF,360.0,4927
2103219,Max HP,12025.0,4928
2103220,M.DEF,120.0,4929
2103220,Max HP,36075.0,4930
2103221,M.DEF,180.0,4931
2103221,Max HP,30063.0,4932
2103222,M.DEF,360.0,4933
2103222,Max HP,12025.0,4934
2103223,M.DEF,120.0,4935
2103223,Max HP,36075.0,4936
2103224,M.DEF,180.0,4937
2103224,Max HP,30063.0,4938
2103225,M.DEF,360.0,4939
2103225,Max HP,12025.0,4940
2103226,M.DEF,120.0,4941
2103226,Max HP,36075.0,4942
2103227,M.DEF,180.0,4943
2103227,Max HP,30063.0,4944
2103228,M.DEF,360.0,4945
2103228,Max HP,12025.0,4946
2103229,M.DEF,120.0,4947
2103229,Max HP,36075.0,4948
2103230,M.DEF,180.0,4949
2103230,Max HP,30063.0,4950
2103231,M.DEF,360.0,4951
2103231,Max HP,12025.0,4952
2103232,M.DEF,120.0,4953
2103232,Max HP,36075.0,4954
2103233,M.DEF,180.0,4955
2103233,Max HP,30063.0,4956
2103234,M.DEF,360.0,4957
2103234,Max HP,12025.0,4958
2103235,M.DEF,180.0,4959
2103235,Max HP,54113.0,4960
2103236,M.DEF,270.0,4961
2103236,Max HP,45094.0,4962
2103237,M.DEF,540.0,4963
2103237,Max HP,18038.0,4964
2103238,M.DEF,180.0,4965
2103238,Max HP,54113.0,4966
2103239,M.DEF,270.0,4967
2103239,Max HP,45094.0,4968
2103240,M.DEF,540.0,4969
2103240,Max HP,18038.0,4970
2103244,M.DEF,175.0,4977
2103244,Max HP,45750.0,4978
2103245,M.DEF,263.0,4979
2103245,Max HP,38125.0,4980
2103246,M.DEF,525.0,4981
2103246,Max HP,15250.0,4982
2103247,Max HP,45750.0,4983
2103247,PVP M.Damage RED,175.0,4984
2103248,Max HP,38125.0,4985
2103248,PVP M.Damage RED,263.0,4986
2103249,Max HP,15250.0,4987
2103249,PVP M.Damage RED,525.0,4988
2405001,,,4996
2405002,,,4997
2405003,,,4998
2405004,,,4999
2405005,,,5000
2405006,,,5001
2405007,,,5002
2405008,,,5003
2405009,,,5004
2405010,,,5005
2405011,,,5006
2405012,,,5007
2405013,,,5008
2405014,,,5009
2405015,,,5010
2405016,,,5011
2405017,,,5012
2405018,,,5013
2405019,,,5014
2405022,,,5017
2405023,,,5018
2405024,,,5019
2405025,,,5020
2405026,,,5021
2405027,,,5022
2405031,,,5026
2405032,,,5027
2405033,,,5028
2405035,,,5029
2405036,,,5030
2405037,,,5031
2405038,,,5032
2405039,,,5033
2405040,,,5034
2405041,,,5035
2405043,,,5036
2405044,,,5037
2405045,,,5038
2405046,,,5039
2405047,,,5040
2405049,,,5041
2405051,,,5042
2405052,,,5043
2405053,,,5044
2405054,,,5045
2405055,,,5046
2405059,,,5049
2405060,,,5050
2405061,,,5051
2405062,,,5052
2405063,,,5053
2405064,,,5054
2405065,,,5055
2405066,,,5056
2405067,,,5057
2405068,,,5058
2405069,,,5059
2405070,,,5060
2405074,,,5063
2405075,,,5064
2405076,,,5065
2405080,,,5066
2405081,,,5067
2405082,,,5068
2405083,,,5069
2405085,,,5070
2405086,,,5071
2405088,,,5072
2405089,,,5073
2405090,,,5074
2405091,,,5075
2405092,,,5076
2405093,,,5077
2405094,,,5078
2405095,,,5079
2405096,,,5080
2405097,,,5081
2405098,,,5082
2405099,,,5083
2405101,,,5084
2405102,,,5085
2405105,,,5086
2405106,,,5087
3101001,DEX,3.0,5095
3101002,INT,3.0,5096
3101003,STR,3.0,5097
3101004,AGI,3.0,5098
3101005,VIT,3.0,5099
3101006,Luck,3.0,5100
3101007,DEX,9.0,5101
3101008,INT,9.0,5102
3101009,STR,9.0,5103
3101010,AGI,9.0,5104
3101011,VIT,9.0,5105
3101012,Luck,9.0,5106
3101013,DEX,15.0,5107
3101014,INT,15.0,5108
3101015,STR,15.0,5109
3101016,AGI,15.0,5110
3101017,VIT,15.0,5111
3101018,Luck,15.0,5112
3101019,P.ATK,38.0,5113
3101020,M.ATK,38.0,5114
3101021,Hit,13.0,5115
3101021,Crit,25.0,5116
3101022,Flee,25.0,5117
3101022,Anti-Crit,13.0,5118
3101023,P.ATK,41.0,5119
3101023,ASPD,41.0,5120
3101024,P.ATK,41.0,5121
3101024,haste,41.0,5122
3101025,M.ATK,41.0,5123
3101025,haste,41.0,5124
3101026,Max HP,2250.0,5125
3101026,Max SP,206.0,5126
3101027,DEX,21.0,5127
3101028,INT,21.0,5128
3101029,STR,21.0,5129
3101030,AGI,21.0,5130
3101031,VIT,21.0,5131
3101032,Luck,21.0,5132
3101033,P.PEN,113.0,5133
3101034,M.PEN,113.0,5134
3101035,DEF,113.0,5135
3101036,M.DEF,113.0,5136
3101037,P.ATK,60.0,5137
3101037,haste,60.0,5138
3101038,M.DMG Bonus,176.0,5139
3101039,Luck,20.0,5140
3101040,M.ATK,120.0,5141
3101041,STR,20.0,5142
3101042,DEX,20.0,5143
3101043,P.ATK,60.0,5144
3101043,ASPD,60.0,5145
3101044,VIT,20.0,5146
3101045,P.DMG Bonus,176.0,5147
3101046,AGI,20.0,5148
3101047,P.ATK,120.0,5149
3101048,INT,20.0,5150
3101049,DEX,66.0,5151
3101050,M.DEF,71.0,5152
3101050,M.DMG Reduction,138.0,5153
3101051,Flee,95.0,5154
3101051,Anti-Crit,47.0,5155
3101052,Hit,47.0,5156
3101052,Crit,95.0,5157
3101053,DEX,36.0,5158
3101054,INT,36.0,5159
3101055,STR,36.0,5160
3101056,AGI,36.0,5161
3101057,VIT,36.0,5162
3101058,Luck,36.0,5163
3101059,P.ATK,90.0,5164
3101059,ASPD,90.0,5165
3101060,INT,66.0,5166
3101061,M.ATK,90.0,5167
3101061,haste,90.0,5168
3101062,Max HP,6675.0,5169
3101062,Max SP,450.0,5170
3101063,VIT,38.0,5171
3101064,Luck,38.0,5172
3101065,DEF,113.0,5173
3101065,P.DMG Reduction,201.0,5174
3101066,P.ATK,113.0,5175
3101066,ASPD,113.0,5176
3101067,INT,38.0,5177
3101068,M.DEF,225.0,5178
3101069,STR,38.0,5179
3101070,M.DEF,113.0,5180
3101070,M.DMG Reduction,201.0,5181
3101071,AGI,38.0,5182
3101072,DEX,38.0,5183
3101073,M.ATK,113.0,5184
3101073,haste,113.0,5185
3101074,DEF,225.0,5186
3101075,DEF,71.0,5187
3101075,P.DMG Reduction,138.0,5188
3101076,DEX,54.0,5189
3101077,INT,54.0,5190
3101078,P.DMG Bonus,88.0,5191
3101079,M.DMG Bonus,88.0,5192
3101080,P.DMG Reduction,88.0,5193
3101081,M.DMG Reduction,88.0,5194
3101082,DEX,28.0,5195
3101083,INT,28.0,5196
3101084,STR,28.0,5197
3101085,AGI,28.0,5198
3101086,VIT,28.0,5199
3101087,Luck,28.0,5200
3101088,DEX,45.0,5201
3101089,INT,45.0,5202
3101090,STR,45.0,5203
3101091,AGI,45.0,5204
3101092,VIT,45.0,5205
3101093,Luck,45.0,5206
3101094,P.ATK,60.0,5207
3101095,M.ATK,60.0,5208
3101096,Hit,20.0,5209
3101096,Crit,40.0,5210
3101097,Flee,40.0,5211
3101097,Anti-Crit,20.0,5212
3101098,P.ATK,83.0,5213
3101099,M.ATK,83.0,5214
3101100,Hit,28.0,5215
3101100,Crit,55.0,5216
3101101,Flee,55.0,5217
3101101,Anti-Crit,28.0,5218
3101102,STR,54.0,5219
3101103,AGI,54.0,5220
3101104,VIT,54.0,5221
3101105,Luck,54.0,5222
3101106,PVP P.DMG Bonus,326.0,5223
3101107,PVP M.DMG Bonus,326.0,5224
3101108,P.ATK,180.0,5225
3101108,PVP P.DMG Bonus,180.0,5226
3101109,M.ATK,180.0,5227
3101109,PVP M.DMG Bonus,180.0,5228
3101110,P.ATK,113.0,5229
3101110,P.PEN,113.0,5230
3101111,M.ATK,113.0,5231
3101111,M.PEN,113.0,5232
3101112,P.ATK,56.0,5233
3101112,ASPD,56.0,5234
3101113,P.ATK,56.0,5235
3101113,haste,56.0,5236
3101114,P.DMG Bonus,668.0,5237
3101114,PVP P.DMG Bonus,180.0,5238
3101115,M.DMG Bonus,668.0,5239
3101115,PVP M.DMG Bonus,180.0,5240
3101116,STR,66.0,5241
3101117,AGI,66.0,5242
3101118,P.PEN,143.0,5243
3101118,P.DMG Bonus,276.0,5244
3101119,M.PEN,143.0,5245
3101119,M.DMG Bonus,276.0,5246
3101120,P.PEN,143.0,5247
3101121,M.PEN,143.0,5248
3101122,P.PEN,180.0,5249
3101122,P.DMG Bonus,379.0,5250
3101123,M.PEN,180.0,5251
3101123,M.DMG Bonus,379.0,5252
3101124,P.PEN,180.0,5253
3101125,M.PEN,180.0,5254
3101126,DEF,180.0,5255
3101126,P.DMG Reduction,379.0,5256
3101127,DEF,90.0,5257
3101127,P.DMG Reduction,189.0,5258
3101128,M.DEF,90.0,5259
3101128,M.DMG Reduction,189.0,5260
3101129,Flee,120.0,5261
3101129,Anti-Crit,60.0,5262
3101130,Hit,60.0,5263
3101130,Crit,120.0,5264
3101131,STR,28.0,5265
3101132,M.ATK,165.0,5266
3101133,DEX,28.0,5267
3101134,Luck,28.0,5268
3101135,M.DMG Bonus,266.0,5269
3101136,P.ATK,83.0,5270
3101136,haste,83.0,5271
3101137,INT,28.0,5272
3101138,AGI,28.0,5273
3101139,P.ATK,165.0,5274
3101140,P.DMG Bonus,266.0,5275
3101141,VIT,28.0,5276
3101142,P.ATK,83.0,5277
3101142,ASPD,83.0,5278
3101143,STR,38.0,5279
3101144,M.ATK,225.0,5280
3101145,DEX,38.0,5281
3101146,Luck,38.0,5282
3101147,M.DMG Bonus,401.0,5283
3101148,P.ATK,113.0,5284
3101148,haste,113.0,5285
3101149,INT,38.0,5286
3101150,AGI,38.0,5287
3101151,P.ATK,225.0,5288
3101152,P.DMG Bonus,401.0,5289
3101153,VIT,38.0,5290
3101154,P.ATK,113.0,5291
3101154,ASPD,113.0,5292
3101155,P.ATK,113.0,5293
3101156,M.ATK,113.0,5294
3101157,Hit,38.0,5295
3101157,Crit,75.0,5296
3101158,Flee,75.0,5297
3101158,Anti-Crit,38.0,5298
3101159,P.ATK,143.0,5299
3101160,M.ATK,143.0,5300
3101161,Hit,48.0,5301
3101161,Crit,95.0,5302
3101162,Flee,95.0,5303
3101162,Anti-Crit,48.0,5304
3101163,P.ATK,180.0,5305
3101164,M.ATK,180.0,5306
3101165,Hit,60.0,5307
3101165,Crit,120.0,5308
3101166,Flee,120.0,5309
3101166,Anti-Crit,60.0,5310
3101167,P.DMG Bonus,133.0,5311
3101168,M.DMG Bonus,133.0,5312
3101169,P.DMG Reduction,133.0,5313
3101170,M.DMG Reduction,133.0,5314
3101171,P.DMG Bonus,201.0,5315
3101172,M.DMG Bonus,201.0,5316
3101173,P.DMG Reduction,201.0,5317
3101174,M.DMG Reduction,201.0,5318
3101175,P.DMG Bonus,276.0,5319
3101176,M.DMG Bonus,276.0,5320
3101177,P.DMG Reduction,276.0,5321
3101178,M.DMG Reduction,276.0,5322
3101179,P.DMG Bonus,379.0,5323
3101180,M.DMG Bonus,379.0,5324
3101181,P.DMG Reduction,379.0,5325
3101182,M.DMG Reduction,379.0,5326
3101183,P.ATK,71.0,5327
3101183,ASPD,71.0,5328
3101184,P.ATK,71.0,5329
3101184,haste,71.0,5330
3101185,M.ATK,71.0,5331
3101185,haste,71.0,5332
3101186,Max HP,4800.0,5333
3101186,Max SP,356.0,5334
3101187,P.ATK,90.0,5335
3101187,ASPD,90.0,5336
3101188,P.ATK,90.0,5337
3101188,haste,90.0,5338
3101189,M.ATK,90.0,5339
3101189,haste,90.0,5340
3101190,Max HP,6675.0,5341
3101190,Max SP,450.0,5342
3101191,Hit,40.0,5343
3101191,Crit,80.0,5344
3101192,Flee,80.0,5345
3101192,Anti-Crit,40.0,5346
3101193,P.PEN,120.0,5347
3101194,M.PEN,120.0,5348
3101195,M.ATK,60.0,5349
3101195,haste,60.0,5350
3101196,Max HP,2925.0,5351
3101196,Max SP,300.0,5352
3101197,Hit,55.0,5353
3101197,Crit,110.0,5354
3101198,Flee,110.0,5355
3101198,Anti-Crit,55.0,5356
3101199,P.PEN,165.0,5357
3101200,M.PEN,165.0,5358
3101201,M.ATK,83.0,5359
3101201,haste,83.0,5360
3101202,Max HP,4500.0,5361
3101202,Max SP,413.0,5362
3101203,Hit,75.0,5363
3101203,Crit,150.0,5364
3101204,Flee,150.0,5365
3101204,Anti-Crit,75.0,5366
3101205,P.PEN,225.0,5367
3101206,M.PEN,225.0,5368
3101207,M.ATK,113.0,5369
3101207,haste,113.0,5370
3101208,Max HP,6900.0,5371
3101208,Max SP,563.0,5372
3101209,Flee,150.0,5373
3101209,Anti-Crit,75.0,5374
3101210,Hit,75.0,5375
3101210,Crit,150.0,5376
3101211,P.ATK,113.0,5377
3101211,haste,113.0,5378
3101212,Max HP,6900.0,5379
3101212,Max SP,563.0,5380
3101213,P.DMG Reduction,401.0,5381
3101214,M.DMG Reduction,401.0,5382
3101215,STR,20.0,5383
3101216,DEX,20.0,5384
3101217,INT,20.0,5385
3101218,VIT,20.0,5386
3101219,Luck,20.0,5387
3101220,AGI,20.0,5388
3101221,P.ATK,60.0,5389
3101221,Crit,60.0,5390
3101222,M.ATK,60.0,5391
3101222,Crit,60.0,5392
3101223,P.ATK,60.0,5393
3101223,ASPD,60.0,5394
3101224,M.ATK,60.0,5395
3101224,haste,60.0,5396
3101225,P.ATK,60.0,5397
3101225,haste,60.0,5398
3101226,M.ATK,60.0,5399
3101226,haste,60.0,5400
3101227,P.ATK,60.0,5401
3101227,haste,60.0,5402
3101228,P.ATK,60.0,5403
3101228,ASPD,60.0,5404
3101229,STR,28.0,5405
3101230,DEX,28.0,5406
