id,refine_id,inherit_zeny,need_zeny,normal_num,break_rate,upgrade_rate,downgrade_rate,refine_lv,special_num,quality,normal_item,special_item
2439,191,50000,50000,16,15,20,25,7,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
244,19,20000,20000,2,15,20,30,9,2,1,HD Oridecon,Blessed Oridecon Ⅰ
2440,191,50000,50000,16,15,20,25,8,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2441,191,100000,100000,8,15,20,30,9,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2442,191,100000,100000,8,15,20,30,10,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2443,191,200000,200000,16,20,20,30,11,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2444,191,200000,200000,16,20,20,30,12,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2445,192,0,0,0,0,0,0,0,0,4,,
2446,192,5000,5000,8,0,100,0,1,0,4,Oridecon,
2447,192,5000,5000,8,0,50,0,2,0,4,Oridecon,
2448,192,10000,10000,16,0,33,0,3,0,4,Oridecon,
2449,192,10000,10000,16,0,25,0,4,0,4,Oridecon,
245,19,20000,20000,2,15,20,30,10,2,1,HD Oridecon,Blessed Oridecon Ⅰ
2450,192,20000,20000,8,10,25,25,5,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2451,192,20000,20000,8,10,25,25,6,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2452,192,50000,50000,16,15,20,25,7,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2453,192,50000,50000,16,15,20,25,8,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2454,192,100000,100000,8,15,20,30,9,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2455,192,100000,100000,8,15,20,30,10,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2456,192,200000,200000,16,20,20,30,11,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2457,192,200000,200000,16,20,20,30,12,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2458,193,0,0,0,0,0,0,0,0,4,,
2459,193,5000,5000,8,0,100,0,1,0,4,Oridecon,
246,19,50000,50000,4,20,20,30,11,2,1,HD Oridecon,Blessed Oridecon Ⅰ
2460,193,5000,5000,8,0,50,0,2,0,4,Oridecon,
2461,193,10000,10000,16,0,33,0,3,0,4,Oridecon,
2462,193,10000,10000,16,0,25,0,4,0,4,Oridecon,
2463,193,20000,20000,8,10,25,25,5,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2464,193,20000,20000,8,10,25,25,6,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2465,193,50000,50000,16,15,20,25,7,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2466,193,50000,50000,16,15,20,25,8,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2467,193,100000,100000,8,15,20,30,9,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2468,193,100000,100000,8,15,20,30,10,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2469,193,200000,200000,16,20,20,30,11,8,4,HD Oridecon,Blessed Oridecon Ⅰ
247,19,50000,50000,4,20,20,30,12,2,1,HD Oridecon,Blessed Oridecon Ⅰ
2470,193,200000,200000,16,20,20,30,12,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2471,194,0,0,0,0,0,0,0,0,4,,
2472,194,5000,5000,8,0,100,0,1,0,4,Oridecon,
2473,194,5000,5000,8,0,50,0,2,0,4,Oridecon,
2474,194,10000,10000,16,0,33,0,3,0,4,Oridecon,
2475,194,10000,10000,16,0,25,0,4,0,4,Oridecon,
2476,194,20000,20000,8,10,25,25,5,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2477,194,20000,20000,8,10,25,25,6,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2478,194,50000,50000,16,15,20,25,7,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2479,194,50000,50000,16,15,20,25,8,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
248,20,0,0,0,0,0,0,0,0,4,,
2480,194,100000,100000,8,15,20,30,9,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2481,194,100000,100000,8,15,20,30,10,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2482,194,200000,200000,16,20,20,30,11,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2483,194,200000,200000,16,20,20,30,12,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2484,195,0,0,0,0,0,0,0,0,3,,
2485,195,5000,5000,8,0,100,0,1,0,3,Elunium,
2486,195,5000,5000,8,0,50,0,2,0,3,Elunium,
2487,195,10000,10000,16,0,33,0,3,0,3,Elunium,
2488,195,10000,10000,16,0,25,0,4,0,3,Elunium,
2489,195,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
249,20,5000,5000,8,0,100,0,1,0,4,Oridecon,
2490,195,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2491,195,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2492,195,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2493,195,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅰ
2494,195,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅰ
2495,195,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅰ
2496,195,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅰ
2497,196,0,0,0,0,0,0,0,0,3,,
2498,196,5000,5000,8,0,100,0,1,0,3,Elunium,
2499,196,5000,5000,8,0,50,0,2,0,3,Elunium,
25,2,200000,200000,16,20,20,30,11,8,2,HD Oridecon,Blessed Oridecon Ⅰ
250,20,5000,5000,8,0,50,0,2,0,4,Oridecon,
2500,196,10000,10000,16,0,33,0,3,0,3,Elunium,
2501,196,10000,10000,16,0,25,0,4,0,3,Elunium,
2502,196,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2503,196,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2504,196,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2505,196,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2506,196,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅰ
2507,196,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅰ
2508,196,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅰ
2509,196,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅰ
251,20,10000,10000,16,0,33,0,3,0,4,Oridecon,
2510,197,0,0,0,0,0,0,0,0,3,,
2511,197,5000,5000,8,0,100,0,1,0,3,Elunium,
2512,197,5000,5000,8,0,50,0,2,0,3,Elunium,
2513,197,10000,10000,16,0,33,0,3,0,3,Elunium,
2514,197,10000,10000,16,0,25,0,4,0,3,Elunium,
2515,197,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2516,197,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2517,197,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2518,197,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2519,197,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅰ
252,20,10000,10000,16,0,25,0,4,0,4,Oridecon,
2520,197,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅰ
2521,197,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅰ
2522,197,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅰ
2523,198,0,0,0,0,0,0,0,0,3,,
2524,198,5000,5000,8,0,100,0,1,0,3,Elunium,
2525,198,5000,5000,8,0,50,0,2,0,3,Elunium,
2526,198,10000,10000,16,0,33,0,3,0,3,Elunium,
2527,198,10000,10000,16,0,25,0,4,0,3,Elunium,
2528,198,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2529,198,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
253,20,20000,20000,8,10,25,25,5,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2530,198,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2531,198,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2532,198,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅰ
2533,198,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅰ
2534,198,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅰ
2535,198,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅰ
2536,199,0,0,0,0,0,0,0,0,3,,
2537,199,5000,5000,8,0,100,0,1,0,3,Elunium,
2538,199,5000,5000,8,0,50,0,2,0,3,Elunium,
2539,199,10000,10000,16,0,33,0,3,0,3,Elunium,
254,20,20000,20000,8,10,25,25,6,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2540,199,10000,10000,16,0,25,0,4,0,3,Elunium,
2541,199,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2542,199,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2543,199,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2544,199,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2545,199,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅰ
2546,199,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅰ
2547,199,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅰ
2548,199,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅰ
2549,200,0,0,0,0,0,0,0,0,3,,
255,20,50000,50000,16,15,20,25,7,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2550,200,5000,5000,8,0,100,0,1,0,3,Elunium,
2551,200,5000,5000,8,0,50,0,2,0,3,Elunium,
2552,200,10000,10000,16,0,33,0,3,0,3,Elunium,
2553,200,10000,10000,16,0,25,0,4,0,3,Elunium,
2554,200,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2555,200,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2556,200,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2557,200,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2558,200,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅰ
2559,200,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅰ
256,20,50000,50000,16,15,20,25,8,8,4,Enriched Oridecon,Blessed Oridecon Ⅰ
2560,200,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅰ
2561,200,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅰ
2562,201,0,0,0,0,0,0,0,0,3,,
2563,201,5000,5000,8,0,100,0,1,0,3,Elunium,
2564,201,5000,5000,8,0,50,0,2,0,3,Elunium,
2565,201,10000,10000,16,0,33,0,3,0,3,Elunium,
2566,201,10000,10000,16,0,25,0,4,0,3,Elunium,
2567,201,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2568,201,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2569,201,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
257,20,100000,100000,8,15,20,30,9,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2570,201,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2571,201,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅰ
2572,201,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅰ
2573,201,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅰ
2574,201,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅰ
2575,202,0,0,0,0,0,0,0,0,3,,
2576,202,5000,5000,8,0,100,0,1,0,3,Elunium,
2577,202,5000,5000,8,0,50,0,2,0,3,Elunium,
2578,202,10000,10000,16,0,33,0,3,0,3,Elunium,
2579,202,10000,10000,16,0,25,0,4,0,3,Elunium,
258,20,100000,100000,8,15,20,30,10,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2580,202,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2581,202,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2582,202,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2583,202,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2584,202,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅰ
2585,202,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅰ
2586,202,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅰ
2587,202,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅰ
2588,203,0,0,0,0,0,0,0,0,3,,
2589,203,5000,5000,8,0,100,0,1,0,3,Elunium,
259,20,200000,200000,16,20,20,30,11,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2590,203,5000,5000,8,0,50,0,2,0,3,Elunium,
2591,203,10000,10000,16,0,33,0,3,0,3,Elunium,
2592,203,10000,10000,16,0,25,0,4,0,3,Elunium,
2593,203,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2594,203,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2595,203,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2596,203,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
2597,203,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅰ
2598,203,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅰ
2599,203,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅰ
26,2,200000,200000,16,20,20,30,12,8,2,HD Oridecon,Blessed Oridecon Ⅰ
260,20,200000,200000,16,20,20,30,12,8,4,HD Oridecon,Blessed Oridecon Ⅰ
2600,203,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅰ
2601,186,0,0,0,0,0,0,0,0,1,,
2602,186,1000,1000,2,0,100,0,1,0,1,Bradium,
2603,186,1000,1000,2,0,50,0,2,0,1,Bradium,
2604,186,2000,2000,4,0,33,0,3,0,1,Bradium,
2605,186,2000,2000,4,0,25,0,4,0,1,Bradium,
2606,186,5000,5000,2,10,25,25,5,2,1,Enriched Bradium,Blessed Bradium Ⅰ
2607,186,5000,5000,2,10,25,25,6,2,1,Enriched Bradium,Blessed Bradium Ⅰ
2608,186,10000,10000,4,15,20,25,7,2,1,Enriched Bradium,Blessed Bradium Ⅰ
2609,186,10000,10000,4,15,20,25,8,2,1,Enriched Bradium,Blessed Bradium Ⅰ
261,21,0,0,0,0,0,0,0,0,1,,
2610,186,20000,20000,2,15,20,30,9,2,1,HD Bradium,Blessed Bradium Ⅰ
2611,186,20000,20000,2,15,20,30,10,2,1,HD Bradium,Blessed Bradium Ⅰ
2612,186,50000,50000,4,20,20,30,11,2,1,HD Bradium,Blessed Bradium Ⅰ
2613,186,50000,50000,4,20,20,30,12,2,1,HD Bradium,Blessed Bradium Ⅰ
2614,187,0,0,0,0,0,0,0,0,1,,
2615,187,1000,1000,2,0,100,0,1,0,1,Bradium,
2616,187,1000,1000,2,0,50,0,2,0,1,Bradium,
2617,187,2000,2000,4,0,33,0,3,0,1,Bradium,
2618,187,2000,2000,4,0,25,0,4,0,1,Bradium,
2619,187,5000,5000,2,10,25,25,5,2,1,Enriched Bradium,Blessed Bradium Ⅰ
262,21,1000,1000,2,0,100,0,1,0,1,Oridecon,
2620,187,5000,5000,2,10,25,25,6,2,1,Enriched Bradium,Blessed Bradium Ⅰ
2621,187,10000,10000,4,15,20,25,7,2,1,Enriched Bradium,Blessed Bradium Ⅰ
2622,187,10000,10000,4,15,20,25,8,2,1,Enriched Bradium,Blessed Bradium Ⅰ
2623,187,20000,20000,2,15,20,30,9,2,1,HD Bradium,Blessed Bradium Ⅰ
2624,187,20000,20000,2,15,20,30,10,2,1,HD Bradium,Blessed Bradium Ⅰ
2625,187,50000,50000,4,20,20,30,11,2,1,HD Bradium,Blessed Bradium Ⅰ
2626,187,50000,50000,4,20,20,30,12,2,1,HD Bradium,Blessed Bradium Ⅰ
2627,190,0,0,0,0,0,0,0,0,1,,
2628,190,1000,1000,2,0,100,0,1,0,1,Bradium,
2629,190,1000,1000,2,0,50,0,2,0,1,Bradium,
263,21,1000,1000,2,0,50,0,2,0,1,Oridecon,
2630,190,2000,2000,4,0,33,0,3,0,1,Bradium,
2631,190,2000,2000,4,0,25,0,4,0,1,Bradium,
2632,190,5000,5000,2,10,25,25,5,2,1,Enriched Bradium,Blessed Bradium Ⅰ
2633,190,5000,5000,2,10,25,25,6,2,1,Enriched Bradium,Blessed Bradium Ⅰ
2634,190,10000,10000,4,15,20,25,7,2,1,Enriched Bradium,Blessed Bradium Ⅰ
2635,190,10000,10000,4,15,20,25,8,2,1,Enriched Bradium,Blessed Bradium Ⅰ
2636,190,20000,20000,2,15,20,30,9,2,1,HD Bradium,Blessed Bradium Ⅰ
2637,190,20000,20000,2,15,20,30,10,2,1,HD Bradium,Blessed Bradium Ⅰ
2638,190,50000,50000,4,20,20,30,11,2,1,HD Bradium,Blessed Bradium Ⅰ
2639,190,50000,50000,4,20,20,30,12,2,1,HD Bradium,Blessed Bradium Ⅰ
264,21,2000,2000,4,0,33,0,3,0,1,Oridecon,
2640,10101,0,0,0,0,0,0,0,0,1,,
2641,10101,2000,2000,4,0,100,0,1,0,1,Oridecon,
2642,10101,2000,2000,4,0,50,0,2,0,1,Oridecon,
2643,10101,4000,4000,8,0,33,0,3,0,1,Oridecon,
2644,10101,4000,4000,8,0,25,0,4,0,1,Oridecon,
2645,10101,10000,10000,4,10,25,25,5,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2646,10101,10000,10000,4,10,25,25,6,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2647,10101,20000,20000,8,15,20,25,7,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2648,10101,20000,20000,8,15,20,25,8,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2649,10101,40000,40000,4,15,20,30,9,4,1,HD Oridecon,Blessed Oridecon Ⅱ
265,21,2000,2000,4,0,25,0,4,0,1,Oridecon,
2650,10101,40000,40000,4,15,20,30,10,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2651,10101,100000,100000,8,20,20,30,11,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2652,10101,100000,100000,8,20,20,30,12,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2653,10101,200000,200000,4,25,20,30,13,4,1,UHD Oridecon,Blessed Oridecon ⅡI
2654,10101,200000,200000,4,30,15,35,14,4,1,UHD Oridecon,Blessed Oridecon ⅡI
2655,10101,200000,200000,8,35,15,35,15,4,1,UHD Oridecon,Blessed Oridecon ⅡI
2656,10102,0,0,0,0,0,0,0,0,1,,
2657,10102,2000,2000,4,0,100,0,1,0,1,Oridecon,
2658,10102,2000,2000,4,0,50,0,2,0,1,Oridecon,
2659,10102,4000,4000,8,0,33,0,3,0,1,Oridecon,
266,21,5000,5000,2,10,25,25,5,2,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2660,10102,4000,4000,8,0,25,0,4,0,1,Oridecon,
2661,10102,10000,10000,4,10,25,25,5,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2662,10102,10000,10000,4,10,25,25,6,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2663,10102,20000,20000,8,15,20,25,7,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2664,10102,20000,20000,8,15,20,25,8,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2665,10102,40000,40000,4,15,20,30,9,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2666,10102,40000,40000,4,15,20,30,10,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2667,10102,100000,100000,8,20,20,30,11,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2668,10102,100000,100000,8,20,20,30,12,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2669,10102,200000,200000,4,25,20,30,13,4,1,UHD Oridecon,Blessed Oridecon ⅡI
267,21,5000,5000,2,10,25,25,6,2,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2670,10102,200000,200000,4,30,15,35,14,4,1,UHD Oridecon,Blessed Oridecon ⅡI
2671,10102,200000,200000,8,35,15,35,15,4,1,UHD Oridecon,Blessed Oridecon ⅡI
2672,10103,0,0,0,0,0,0,0,0,1,,
2673,10103,2000,2000,4,0,100,0,1,0,1,Oridecon,
2674,10103,2000,2000,4,0,50,0,2,0,1,Oridecon,
2675,10103,4000,4000,8,0,33,0,3,0,1,Oridecon,
2676,10103,4000,4000,8,0,25,0,4,0,1,Oridecon,
2677,10103,10000,10000,4,10,25,25,5,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2678,10103,10000,10000,4,10,25,25,6,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2679,10103,20000,20000,8,15,20,25,7,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
268,21,10000,10000,4,15,20,25,7,2,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2680,10103,20000,20000,8,15,20,25,8,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2681,10103,40000,40000,4,15,20,30,9,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2682,10103,40000,40000,4,15,20,30,10,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2683,10103,100000,100000,8,20,20,30,11,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2684,10103,100000,100000,8,20,20,30,12,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2685,10103,200000,200000,4,25,20,30,13,4,1,UHD Oridecon,Blessed Oridecon ⅡI
2686,10103,200000,200000,4,30,15,35,14,4,1,UHD Oridecon,Blessed Oridecon ⅡI
2687,10103,200000,200000,8,35,15,35,15,4,1,UHD Oridecon,Blessed Oridecon ⅡI
2688,10104,0,0,0,0,0,0,0,0,1,,
2689,10104,1500,1500,3,0,100,0,1,0,1,Oridecon,
269,21,10000,10000,4,15,20,25,8,2,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2690,10104,1500,1500,3,0,50,0,2,0,1,Oridecon,
2691,10104,3000,3000,6,0,33,0,3,0,1,Oridecon,
2692,10104,3000,3000,6,0,25,0,4,0,1,Oridecon,
2693,10104,7500,7500,3,10,25,25,5,3,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2694,10104,7500,7500,3,10,25,25,6,3,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2695,10104,15000,15000,6,15,20,25,7,3,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2696,10104,15000,15000,6,15,20,25,8,3,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2697,10104,30000,30000,3,15,20,30,9,3,1,HD Oridecon,Blessed Oridecon Ⅱ
2698,10104,30000,30000,3,15,20,30,10,3,1,HD Oridecon,Blessed Oridecon Ⅱ
2699,10104,75000,75000,6,20,20,30,11,3,1,HD Oridecon,Blessed Oridecon Ⅱ
27,3,0,0,0,0,0,0,0,0,4,,
270,21,20000,20000,2,15,20,30,9,2,1,HD Oridecon,Blessed Oridecon Ⅰ
2700,10104,75000,75000,6,20,20,30,12,3,1,HD Oridecon,Blessed Oridecon Ⅱ
2701,10104,150000,150000,3,25,20,30,13,3,1,UHD Oridecon,Blessed Oridecon ⅡI
2702,10104,150000,150000,3,30,15,35,14,3,1,UHD Oridecon,Blessed Oridecon ⅡI
2703,10104,150000,150000,6,35,15,35,15,3,1,UHD Oridecon,Blessed Oridecon ⅡI
2704,10105,0,0,0,0,0,0,0,0,1,,
2705,10105,2000,2000,4,0,100,0,1,0,1,Oridecon,
2706,10105,2000,2000,4,0,50,0,2,0,1,Oridecon,
2707,10105,4000,4000,8,0,33,0,3,0,1,Oridecon,
2708,10105,4000,4000,8,0,25,0,4,0,1,Oridecon,
2709,10105,10000,10000,4,10,25,25,5,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
271,21,20000,20000,2,15,20,30,10,2,1,HD Oridecon,Blessed Oridecon Ⅰ
2710,10105,10000,10000,4,10,25,25,6,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2711,10105,20000,20000,8,15,20,25,7,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2712,10105,20000,20000,8,15,20,25,8,4,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2713,10105,40000,40000,4,15,20,30,9,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2714,10105,40000,40000,4,15,20,30,10,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2715,10105,100000,100000,8,20,20,30,11,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2716,10105,100000,100000,8,20,20,30,12,4,1,HD Oridecon,Blessed Oridecon Ⅱ
2717,10105,200000,200000,4,25,20,30,13,4,1,UHD Oridecon,Blessed Oridecon ⅡI
2718,10105,200000,200000,4,30,15,35,14,4,1,UHD Oridecon,Blessed Oridecon ⅡI
2719,10105,200000,200000,8,35,15,35,15,4,1,UHD Oridecon,Blessed Oridecon ⅡI
272,21,50000,50000,4,20,20,30,11,2,1,HD Oridecon,Blessed Oridecon Ⅰ
2720,10108,0,0,0,0,0,0,0,0,1,,
2721,10108,3000,3000,6,0,100,0,1,0,1,Oridecon,
2722,10108,3000,3000,6,0,50,0,2,0,1,Oridecon,
2723,10108,6000,6000,12,0,33,0,3,0,1,Oridecon,
2724,10108,6000,6000,12,0,25,0,4,0,1,Oridecon,
2725,10108,15000,15000,6,10,25,25,5,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2726,10108,15000,15000,6,10,25,25,6,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2727,10108,30000,30000,12,15,20,25,7,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2728,10108,30000,30000,12,15,20,25,8,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
2729,10108,60000,60000,6,15,20,30,9,6,1,HD Oridecon,Blessed Oridecon Ⅱ
273,21,50000,50000,4,20,20,30,12,2,1,HD Oridecon,Blessed Oridecon Ⅰ
2730,10108,60000,60000,6,15,20,30,10,6,1,HD Oridecon,Blessed Oridecon Ⅱ
2731,10108,150000,150000,12,20,20,30,11,6,1,HD Oridecon,Blessed Oridecon Ⅱ
2732,10108,150000,150000,12,20,20,30,12,6,1,HD Oridecon,Blessed Oridecon Ⅱ
