refine_id,property_percent,refine_lv,quality,id,property
10203,0.96,12,1,4224,M.ATK
10203,0.48,12,1,4225,Final M.PEN
10203,0.52,13,1,4226,M.ATK
10203,1.04,13,1,4227,Final M.PEN
25,0.16,2,4,4228,Max HP
25,0.08,2,4,4229,Final M.DMG Bonus
10203,0.56,14,1,4230,M.ATK
10203,1.12,14,1,4231,Final M.PEN
10203,0.6,15,1,4232,M.ATK
10203,1.2,15,1,4233,Final M.PEN
10204,0.0,0,1,4234,ATK
10204,0.0,0,1,4235,Final Haste
10204,0.05,1,1,4236,ATK
10204,0.0125,1,1,4237,Final Haste
10204,0.1,2,1,4238,ATK
10204,0.025,2,1,4239,Final Haste
10204,0.15,3,1,4240,ATK
10204,0.0375,3,1,4241,Final Haste
10204,0.2,4,1,4242,ATK
10204,0.05,4,1,4243,Final Haste
10204,0.25,5,1,4244,ATK
10204,0.0625,5,1,4245,Final Haste
10204,0.3,6,1,4246,ATK
10204,0.075,6,1,4247,Final Haste
10204,0.35,7,1,4248,ATK
10204,0.0875,7,1,4249,Final Haste
25,0.24,3,4,4250,Max HP
25,0.12,3,4,4251,Final M.DMG Bonus
10204,0.4,8,1,4252,ATK
10204,0.1,8,1,4253,Final Haste
10204,0.45,9,1,4254,ATK
10204,0.1125,9,1,4255,Final Haste
10204,0.5,10,1,4256,ATK
10204,0.125,10,1,4257,Final Haste
10204,0.55,11,1,4258,ATK
10204,0.1375,11,1,4259,Final Haste
10204,0.6,12,1,4260,ATK
10204,0.15,12,1,4261,Final Haste
10204,0.65,13,1,4262,ATK
10204,0.1625,13,1,4263,Final Haste
10204,0.7,14,1,4264,ATK
10204,0.175,14,1,4265,Final Haste
10204,0.75,15,1,4266,ATK
10204,0.1875,15,1,4267,Final Haste
10205,0.0,0,1,4268,ATK
10205,0.0,0,1,4269,Final Attack Speed
10205,0.05,1,1,4270,ATK
10205,0.15,1,1,4271,Final Attack Speed
25,0.32,4,4,4272,Max HP
25,0.16,4,4,4273,Final M.DMG Bonus
10205,0.1,2,1,4274,ATK
10205,0.3,2,1,4275,Final Attack Speed
10205,0.15,3,1,4276,ATK
10205,0.45,3,1,4277,Final Attack Speed
10205,0.2,4,1,4278,ATK
10205,0.6,4,1,4279,Final Attack Speed
10205,0.25,5,1,4280,ATK
10205,0.75,5,1,4281,Final Attack Speed
10205,0.3,6,1,4282,ATK
10205,0.9,6,1,4283,Final Attack Speed
10205,0.35,7,1,4284,ATK
10205,1.05,7,1,4285,Final Attack Speed
10205,0.4,8,1,4286,ATK
10205,1.2,8,1,4287,Final Attack Speed
10205,0.45,9,1,4288,ATK
10205,1.35,9,1,4289,Final Attack Speed
10205,0.5,10,1,4290,ATK
10205,1.5,10,1,4291,Final Attack Speed
10205,0.55,11,1,4292,ATK
10205,1.65,11,1,4293,Final Attack Speed
25,0.4,5,4,4294,Max HP
25,0.2,5,4,4295,Final M.DMG Bonus
10205,0.6,12,1,4296,ATK
10205,1.8,12,1,4297,Final Attack Speed
10205,0.65,13,1,4298,ATK
10205,1.95,13,1,4299,Final Attack Speed
10205,0.7,14,1,4300,ATK
10205,2.1,14,1,4301,Final Attack Speed
10205,0.75,15,1,4302,ATK
10205,2.25,15,1,4303,Final Attack Speed
10208,0.0,0,1,4304,ATK
10208,0.0,0,1,4305,Final Attack Speed
10208,0.1,1,1,4306,ATK
10208,0.25,1,1,4307,Final Attack Speed
10208,0.2,2,1,4308,ATK
10208,0.5,2,1,4309,Final Attack Speed
10208,0.3,3,1,4310,ATK
10208,0.75,3,1,4311,Final Attack Speed
10208,0.4,4,1,4312,ATK
10208,1.0,4,1,4313,Final Attack Speed
10208,0.5,5,1,4314,ATK
10208,1.25,5,1,4315,Final Attack Speed
25,0.48,6,4,4316,Max HP
25,0.24,6,4,4317,Final M.DMG Bonus
10208,0.6,6,1,4318,ATK
10208,1.5,6,1,4319,Final Attack Speed
10208,0.7,7,1,4320,ATK
10208,1.75,7,1,4321,Final Attack Speed
10208,0.8,8,1,4322,ATK
10208,2.0,8,1,4323,Final Attack Speed
10208,0.9,9,1,4324,ATK
10208,2.25,9,1,4325,Final Attack Speed
10208,1.0,10,1,4326,ATK
10208,2.5,10,1,4327,Final Attack Speed
10208,1.1,11,1,4328,ATK
10208,2.75,11,1,4329,Final Attack Speed
10208,1.2,12,1,4330,ATK
10208,3.0,12,1,4331,Final Attack Speed
10208,1.3,13,1,4332,ATK
10208,3.25,13,1,4333,Final Attack Speed
10208,1.4,14,1,4334,ATK
10208,3.5,14,1,4335,Final Attack Speed
10208,1.5,15,1,4336,ATK
10208,3.75,15,1,4337,Final Attack Speed
3,0.5,5,4,4338,M.ATK
3,0.3,5,4,4339,Final M.PEN
25,0.56,7,4,4340,Max HP
25,0.28,7,4,4341,Final M.DMG Bonus
10209,0.0,0,1,4342,ATK
10209,0.0,0,1,4343,Final Haste
10209,0.1,1,1,4344,ATK
10209,0.03,1,1,4345,Final Haste
10209,0.2,2,1,4346,ATK
10209,0.05,2,1,4347,Final Haste
10209,0.3,3,1,4348,ATK
10209,0.08,3,1,4349,Final Haste
10209,0.4,4,1,4350,ATK
10209,0.1,4,1,4351,Final Haste
10209,0.5,5,1,4352,ATK
10209,0.13,5,1,4353,Final Haste
10209,0.6,6,1,4354,ATK
10209,0.15,6,1,4355,Final Haste
10209,0.7,7,1,4356,ATK
10209,0.18,7,1,4357,Final Haste
10209,0.8,8,1,4358,ATK
10209,0.2,8,1,4359,Final Haste
10209,0.9,9,1,4360,ATK
10209,0.23,9,1,4361,Final Haste
25,0.64,8,4,4362,Max HP
25,0.32,8,4,4363,Final M.DMG Bonus
10209,0.25,10,1,4364,ATK
10209,1.0,10,1,4365,Final Haste
10209,0.28,11,1,4366,ATK
10209,1.1,11,1,4367,Final Haste
10209,0.3,12,1,4368,ATK
10209,1.2,12,1,4369,Final Haste
10209,0.33,13,1,4370,ATK
10209,1.3,13,1,4371,Final Haste
10209,0.35,14,1,4372,ATK
10209,1.4,14,1,4373,Final Haste
10209,0.38,15,1,4374,ATK
10209,1.5,15,1,4375,Final Haste
10210,0.0,0,1,4376,ATK
10210,0.0,0,1,4377,Final Attack Speed
10210,0.1,1,1,4378,ATK
10210,0.25,1,1,4379,Final Attack Speed
10210,0.2,2,1,4380,ATK
10210,0.5,2,1,4381,Final Attack Speed
10210,0.3,3,1,4382,ATK
10210,0.75,3,1,4383,Final Attack Speed
25,0.72,9,4,4384,Max HP
25,0.36,9,4,4385,Final M.DMG Bonus
10210,0.4,4,1,4386,ATK
10210,1.0,4,1,4387,Final Attack Speed
10210,0.5,5,1,4388,ATK
10210,1.25,5,1,4389,Final Attack Speed
10210,0.6,6,1,4390,ATK
10210,1.5,6,1,4391,Final Attack Speed
10210,0.7,7,1,4392,ATK
10210,1.75,7,1,4393,Final Attack Speed
10210,0.8,8,1,4394,ATK
10210,2.0,8,1,4395,Final Attack Speed
10210,0.9,9,1,4396,ATK
10210,2.25,9,1,4397,Final Attack Speed
10210,1.0,10,1,4398,ATK
10210,2.5,10,1,4399,Final Attack Speed
10210,1.1,11,1,4400,ATK
10210,2.75,11,1,4401,Final Attack Speed
10210,1.2,12,1,4402,ATK
10210,3.0,12,1,4403,Final Attack Speed
10210,1.3,13,1,4404,ATK
10210,3.25,13,1,4405,Final Attack Speed
25,0.8,10,4,4406,Max HP
25,0.4,10,4,4407,Final M.DMG Bonus
10210,1.4,14,1,4408,ATK
10210,3.5,14,1,4409,Final Attack Speed
10210,1.5,15,1,4410,ATK
10210,3.75,15,1,4411,Final Attack Speed
10211,0.0,0,1,4412,ATK
10211,0.0,0,1,4413,Final Attack Speed
10211,0.1,1,1,4414,ATK
10211,0.25,1,1,4415,Final Attack Speed
10211,0.2,2,1,4416,ATK
10211,0.5,2,1,4417,Final Attack Speed
10211,0.3,3,1,4418,ATK
10211,0.75,3,1,4419,Final Attack Speed
10211,0.4,4,1,4420,ATK
10211,1.0,4,1,4421,Final Attack Speed
10211,0.5,5,1,4422,ATK
10211,1.25,5,1,4423,Final Attack Speed
10211,0.6,6,1,4424,ATK
10211,1.5,6,1,4425,Final Attack Speed
10211,0.7,7,1,4426,ATK
10211,1.75,7,1,4427,Final Attack Speed
25,0.88,11,4,4428,Max HP
25,0.44,11,4,4429,Final M.DMG Bonus
10211,0.8,8,1,4430,ATK
10211,2.0,8,1,4431,Final Attack Speed
10211,0.9,9,1,4432,ATK
10211,2.25,9,1,4433,Final Attack Speed
10211,1.0,10,1,4434,ATK
10211,2.5,10,1,4435,Final Attack Speed
10211,1.1,11,1,4436,ATK
10211,2.75,11,1,4437,Final Attack Speed
10211,1.2,12,1,4438,ATK
10211,3.0,12,1,4439,Final Attack Speed
10211,1.3,13,1,4440,ATK
10211,3.25,13,1,4441,Final Attack Speed
10211,1.4,14,1,4442,ATK
10211,3.5,14,1,4443,Final Attack Speed
10211,1.5,15,1,4444,ATK
10211,3.75,15,1,4445,Final Attack Speed
10212,0.0,0,1,4446,ATK
10212,0.0,0,1,4447,Final Haste
10212,0.1,1,1,4448,ATK
10212,0.03,1,1,4449,Final Haste
25,0.96,12,4,4450,Max HP
25,0.48,12,4,4451,Final M.DMG Bonus
10212,0.2,2,1,4452,ATK
10212,0.05,2,1,4453,Final Haste
10212,0.3,3,1,4454,ATK
10212,0.08,3,1,4455,Final Haste
10212,0.4,4,1,4456,ATK
10212,0.1,4,1,4457,Final Haste
10212,0.5,5,1,4458,ATK
10212,0.13,5,1,4459,Final Haste
10212,0.6,6,1,4460,ATK
10212,0.15,6,1,4461,Final Haste
10212,0.7,7,1,4462,ATK
10212,0.18,7,1,4463,Final Haste
10212,0.8,8,1,4464,ATK
10212,0.2,8,1,4465,Final Haste
10212,0.9,9,1,4466,ATK
10212,0.23,9,1,4467,Final Haste
10212,0.25,10,1,4468,ATK
10212,1.0,10,1,4469,Final Haste
10212,0.28,11,1,4470,ATK
10212,1.1,11,1,4471,Final Haste
26,0.0,0,1,4472,Max HP
26,0.0,0,1,4473,Final M.DMG RED
10212,0.3,12,1,4474,ATK
10212,1.2,12,1,4475,Final Haste
10212,0.33,13,1,4476,ATK
10212,1.3,13,1,4477,Final Haste
10212,0.35,14,1,4478,ATK
10212,1.4,14,1,4479,Final Haste
10212,0.38,15,1,4480,ATK
10212,1.5,15,1,4481,Final Haste
10213,0.0,0,1,4482,ATK
10213,0.0,0,1,4483,Final Haste
10213,0.1,1,1,4484,ATK
10213,0.03,1,1,4485,Final Haste
10213,0.2,2,1,4486,ATK
10213,0.05,2,1,4487,Final Haste
10213,0.3,3,1,4488,ATK
10213,0.08,3,1,4489,Final Haste
10213,0.4,4,1,4490,ATK
10213,0.1,4,1,4491,Final Haste
10213,0.5,5,1,4492,ATK
10213,0.13,5,1,4493,Final Haste
26,0.04,1,1,4494,Max HP
26,0.02,1,1,4495,Final M.DMG RED
10213,0.6,6,1,4496,ATK
10213,0.15,6,1,4497,Final Haste
10213,0.7,7,1,4498,ATK
10213,0.18,7,1,4499,Final Haste
10213,0.8,8,1,4500,ATK
10213,0.2,8,1,4501,Final Haste
10213,0.9,9,1,4502,ATK
10213,0.23,9,1,4503,Final Haste
10213,0.25,10,1,4504,ATK
10213,1.0,10,1,4505,Final Haste
10213,0.28,11,1,4506,ATK
10213,1.1,11,1,4507,Final Haste
10213,0.3,12,1,4508,ATK
10213,1.2,12,1,4509,Final Haste
10213,0.33,13,1,4510,ATK
10213,1.3,13,1,4511,Final Haste
10213,0.35,14,1,4512,ATK
10213,1.4,14,1,4513,Final Haste
10213,0.38,15,1,4514,ATK
10213,1.5,15,1,4515,Final Haste
26,0.08,2,1,4516,Max HP
26,0.04,2,1,4517,Final M.DMG RED
10214,0.0,0,1,4518,M.ATK
10214,0.0,0,1,4519,Final Haste
10214,0.1,1,1,4520,M.ATK
10214,0.03,1,1,4521,Final Haste
10214,0.2,2,1,4522,M.ATK
10214,0.05,2,1,4523,Final Haste
10214,0.3,3,1,4524,M.ATK
10214,0.08,3,1,4525,Final Haste
10214,0.4,4,1,4526,M.ATK
10214,0.1,4,1,4527,Final Haste
10214,0.5,5,1,4528,M.ATK
10214,0.13,5,1,4529,Final Haste
10214,0.6,6,1,4530,M.ATK
10214,0.15,6,1,4531,Final Haste
10214,0.7,7,1,4532,M.ATK
10214,0.18,7,1,4533,Final Haste
10214,0.8,8,1,4534,M.ATK
10214,0.2,8,1,4535,Final Haste
10214,0.9,9,1,4536,M.ATK
10214,0.23,9,1,4537,Final Haste
26,0.12,3,1,4538,Max HP
26,0.06,3,1,4539,Final M.DMG RED
10214,0.25,10,1,4540,M.ATK
10214,1.0,10,1,4541,Final Haste
10214,0.28,11,1,4542,M.ATK
10214,1.1,11,1,4543,Final Haste
10214,0.3,12,1,4544,M.ATK
10214,1.2,12,1,4545,Final Haste
10214,0.33,13,1,4546,M.ATK
10214,1.3,13,1,4547,Final Haste
10214,0.35,14,1,4548,M.ATK
10214,1.4,14,1,4549,Final Haste
10214,0.38,15,1,4550,M.ATK
10214,1.5,15,1,4551,Final Haste
10215,0.0,0,1,4552,M.ATK
10215,0.0,0,1,4553,Final Haste
10215,0.1,1,1,4554,M.ATK
10215,0.03,1,1,4555,Final Haste
10215,0.2,2,1,4556,M.ATK
10215,0.05,2,1,4557,Final Haste
10215,0.3,3,1,4558,M.ATK
10215,0.08,3,1,4559,Final Haste
3,0.6,6,4,4560,M.ATK
3,0.36,6,4,4561,Final M.PEN
26,0.16,4,1,4562,Max HP
26,0.08,4,1,4563,Final M.DMG RED
10215,0.4,4,1,4564,M.ATK
10215,0.1,4,1,4565,Final Haste
10215,0.5,5,1,4566,M.ATK
10215,0.13,5,1,4567,Final Haste
10215,0.6,6,1,4568,M.ATK
10215,0.15,6,1,4569,Final Haste
10215,0.7,7,1,4570,M.ATK
10215,0.18,7,1,4571,Final Haste
10215,0.8,8,1,4572,M.ATK
10215,0.2,8,1,4573,Final Haste
10215,0.9,9,1,4574,M.ATK
10215,0.23,9,1,4575,Final Haste
10215,0.25,10,1,4576,M.ATK
10215,1.0,10,1,4577,Final Haste
10215,0.28,11,1,4578,M.ATK
10215,1.1,11,1,4579,Final Haste
10215,0.3,12,1,4580,M.ATK
10215,1.2,12,1,4581,Final Haste
10215,0.33,13,1,4582,M.ATK
10215,1.3,13,1,4583,Final Haste
26,0.2,5,1,4584,Max HP
26,0.1,5,1,4585,Final M.DMG RED
10215,0.35,14,1,4586,M.ATK
10215,1.4,14,1,4587,Final Haste
10215,0.38,15,1,4588,M.ATK
10215,1.5,15,1,4589,Final Haste
10217,0.0,0,1,4590,Final Physical DEF
10217,0.0,0,1,4591,Final Magic Defense
10217,0.03,1,1,4592,Final Physical DEF
10217,0.01,1,1,4593,Final Magic Defense
10217,0.06,2,1,4594,Final Physical DEF
10217,0.02,2,1,4595,Final Magic Defense
10217,0.09,3,1,4596,Final Physical DEF
10217,0.03,3,1,4597,Final Magic Defense
10217,0.12,4,1,4598,Final Physical DEF
10217,0.04,4,1,4599,Final Magic Defense
10217,0.15,5,1,4600,Final Physical DEF
10217,0.05,5,1,4601,Final Magic Defense
10217,0.18,6,1,4602,Final Physical DEF
10217,0.06,6,1,4603,Final Magic Defense
10217,0.21,7,1,4604,Final Physical DEF
10217,0.07,7,1,4605,Final Magic Defense
26,0.24,6,1,4606,Max HP
26,0.12,6,1,4607,Final M.DMG RED
10217,0.24,8,1,4608,Final Physical DEF
10217,0.08,8,1,4609,Final Magic Defense
10217,0.27,9,1,4610,Final Physical DEF
10217,0.09,9,1,4611,Final Magic Defense
10217,0.3,10,1,4612,Final Physical DEF
10217,0.1,10,1,4613,Final Magic Defense
10217,0.33,11,1,4614,Final Physical DEF
10217,0.11,11,1,4615,Final Magic Defense
10217,0.36,12,1,4616,Final Physical DEF
10217,0.12,12,1,4617,Final Magic Defense
10217,0.39,13,1,4618,Final Physical DEF
10217,0.13,13,1,4619,Final Magic Defense
10217,0.42,14,1,4620,Final Physical DEF
10217,0.14,14,1,4621,Final Magic Defense
10217,0.45,15,1,4622,Final Physical DEF
10217,0.15,15,1,4623,Final Magic Defense
10218,0.0,0,1,4624,Final Physical DEF
10218,0.0,0,1,4625,Final Magic Defense
10218,0.015,1,1,4626,Final Physical DEF
10218,0.025,1,1,4627,Final Magic Defense
26,0.28,7,1,4628,Max HP
26,0.14,7,1,4629,Final M.DMG RED
10218,0.03,2,1,4630,Final Physical DEF
10218,0.05,2,1,4631,Final Magic Defense
10218,0.045,3,1,4632,Final Physical DEF
10218,0.075,3,1,4633,Final Magic Defense
10218,0.06,4,1,4634,Final Physical DEF
10218,0.1,4,1,4635,Final Magic Defense
10218,0.075,5,1,4636,Final Physical DEF
10218,0.125,5,1,4637,Final Magic Defense
10218,0.09,6,1,4638,Final Physical DEF
10218,0.15,6,1,4639,Final Magic Defense
10218,0.105,7,1,4640,Final Physical DEF
10218,0.175,7,1,4641,Final Magic Defense
10218,0.12,8,1,4642,Final Physical DEF
10218,0.2,8,1,4643,Final Magic Defense
10218,0.135,9,1,4644,Final Physical DEF
10218,0.225,9,1,4645,Final Magic Defense
10218,0.15,10,1,4646,Final Physical DEF
10218,0.25,10,1,4647,Final Magic Defense
10218,0.165,11,1,4648,Final Physical DEF
10218,0.275,11,1,4649,Final Magic Defense
26,0.32,8,1,4650,Max HP
26,0.16,8,1,4651,Final M.DMG RED
10218,0.18,12,1,4652,Final Physical DEF
10218,0.3,12,1,4653,Final Magic Defense
10218,0.195,13,1,4654,Final Physical DEF
10218,0.325,13,1,4655,Final Magic Defense
10218,0.21,14,1,4656,Final Physical DEF
10218,0.35,14,1,4657,Final Magic Defense
10218,0.225,15,1,4658,Final Physical DEF
10218,0.375,15,1,4659,Final Magic Defense
10219,0.0,0,1,4660,Final Physical DEF
10219,0.0,0,1,4661,Final Magic Defense
10219,0.02,1,1,4662,Final Physical DEF
10219,0.02,1,1,4663,Final Magic Defense
10219,0.04,2,1,4664,Final Physical DEF
10219,0.04,2,1,4665,Final Magic Defense
10219,0.06,3,1,4666,Final Physical DEF
10219,0.06,3,1,4667,Final Magic Defense
10219,0.08,4,1,4668,Final Physical DEF
10219,0.08,4,1,4669,Final Magic Defense
10219,0.1,5,1,4670,Final Physical DEF
10219,0.1,5,1,4671,Final Magic Defense
26,0.36,9,1,4672,Max HP
26,0.18,9,1,4673,Final M.DMG RED
10219,0.12,6,1,4674,Final Physical DEF
10219,0.12,6,1,4675,Final Magic Defense
10219,0.14,7,1,4676,Final Physical DEF
10219,0.14,7,1,4677,Final Magic Defense
10219,0.16,8,1,4678,Final Physical DEF
10219,0.16,8,1,4679,Final Magic Defense
10219,0.18,9,1,4680,Final Physical DEF
10219,0.18,9,1,4681,Final Magic Defense
10219,0.2,10,1,4682,Final Physical DEF
10219,0.2,10,1,4683,Final Magic Defense
10219,0.22,11,1,4684,Final Physical DEF
10219,0.22,11,1,4685,Final Magic Defense
10219,0.24,12,1,4686,Final Physical DEF
10219,0.24,12,1,4687,Final Magic Defense
10219,0.26,13,1,4688,Final Physical DEF
10219,0.26,13,1,4689,Final Magic Defense
10219,0.28,14,1,4690,Final Physical DEF
10219,0.28,14,1,4691,Final Magic Defense
10219,0.3,15,1,4692,Final Physical DEF
10219,0.3,15,1,4693,Final Magic Defense
26,0.4,10,1,4694,Max HP
26,0.2,10,1,4695,Final M.DMG RED
10220,0.0,0,1,4696,Final Physical DEF
10220,0.0,0,1,4697,Max HP
10220,0.02,1,1,4698,Final Physical DEF
10220,0.04,1,1,4699,Max HP
10220,0.04,2,1,4700,Final Physical DEF
10220,0.08,2,1,4701,Max HP
10220,0.06,3,1,4702,Final Physical DEF
10220,0.12,3,1,4703,Max HP
10220,0.08,4,1,4704,Final Physical DEF
10220,0.16,4,1,4705,Max HP
10220,0.1,5,1,4706,Final Physical DEF
10220,0.2,5,1,4707,Max HP
10220,0.12,6,1,4708,Final Physical DEF
10220,0.24,6,1,4709,Max HP
10220,0.14,7,1,4710,Final Physical DEF
10220,0.28,7,1,4711,Max HP
10220,0.16,8,1,4712,Final Physical DEF
10220,0.32,8,1,4713,Max HP
10220,0.18,9,1,4714,Final Physical DEF
10220,0.36,9,1,4715,Max HP
26,0.44,11,1,4716,Max HP
26,0.22,11,1,4717,Final M.DMG RED
10220,0.2,10,1,4718,Final Physical DEF
10220,0.4,10,1,4719,Max HP
10220,0.22,11,1,4720,Final Physical DEF
10220,0.44,11,1,4721,Max HP
10220,0.24,12,1,4722,Final Physical DEF
10220,0.48,12,1,4723,Max HP
10220,0.26,13,1,4724,Final Physical DEF
10220,0.52,13,1,4725,Max HP
10220,0.28,14,1,4726,Final Physical DEF
10220,0.56,14,1,4727,Max HP
10220,0.3,15,1,4728,Final Physical DEF
10220,0.6,15,1,4729,Max HP
10221,0.0,0,1,4730,Final Physical DEF
10221,0.0,0,1,4731,Max HP
10221,0.025,1,1,4732,Final Physical DEF
10221,0.03,1,1,4733,Max HP
10221,0.05,2,1,4734,Final Physical DEF
10221,0.06,2,1,4735,Max HP
10221,0.075,3,1,4736,Final Physical DEF
10221,0.09,3,1,4737,Max HP
26,0.48,12,1,4738,Max HP
26,0.24,12,1,4739,Final M.DMG RED
10221,0.1,4,1,4740,Final Physical DEF
10221,0.12,4,1,4741,Max HP
10221,0.125,5,1,4742,Final Physical DEF
10221,0.15,5,1,4743,Max HP
10221,0.15,6,1,4744,Final Physical DEF
10221,0.18,6,1,4745,Max HP
10221,0.175,7,1,4746,Final Physical DEF
10221,0.21,7,1,4747,Max HP
10221,0.2,8,1,4748,Final Physical DEF
10221,0.24,8,1,4749,Max HP
10221,0.225,9,1,4750,Final Physical DEF
10221,0.27,9,1,4751,Max HP
10221,0.25,10,1,4752,Final Physical DEF
10221,0.3,10,1,4753,Max HP
10221,0.275,11,1,4754,Final Physical DEF
10221,0.33,11,1,4755,Max HP
10221,0.3,12,1,4756,Final Physical DEF
10221,0.36,12,1,4757,Max HP
10221,0.325,13,1,4758,Final Physical DEF
10221,0.39,13,1,4759,Max HP
27,0.0,0,2,4760,Max HP
27,0.0,0,2,4761,Final M.DMG RED
10221,0.35,14,1,4762,Final Physical DEF
10221,0.42,14,1,4763,Max HP
10221,0.375,15,1,4764,Final Physical DEF
10221,0.45,15,1,4765,Max HP
10222,0.0,0,1,4766,Final Physical DEF
10222,0.0,0,1,4767,Max HP
10222,0.06,1,1,4768,Final Physical DEF
10222,0.01,1,1,4769,Max HP
10222,0.02,2,1,4770,Final Physical DEF
10222,0.12,2,1,4771,Max HP
10222,0.03,3,1,4772,Final Physical DEF
10222,0.18,3,1,4773,Max HP
10222,0.04,4,1,4774,Final Physical DEF
10222,0.24,4,1,4775,Max HP
10222,0.05,5,1,4776,Final Physical DEF
10222,0.3,5,1,4777,Max HP
10222,0.06,6,1,4778,Final Physical DEF
10222,0.36,6,1,4779,Max HP
10222,0.07,7,1,4780,Final Physical DEF
10222,0.42,7,1,4781,Max HP
3,0.7,7,4,4782,M.ATK
3,0.42,7,4,4783,Final M.PEN
27,0.06,1,2,4784,Max HP
27,0.03,1,2,4785,Final M.DMG RED
10222,0.08,8,1,4786,Final Physical DEF
10222,0.48,8,1,4787,Max HP
10222,0.09,9,1,4788,Final Physical DEF
10222,0.54,9,1,4789,Max HP
10222,0.1,10,1,4790,Final Physical DEF
10222,0.6,10,1,4791,Max HP
10222,0.11,11,1,4792,Final Physical DEF
10222,0.66,11,1,4793,Max HP
10222,0.12,12,1,4794,Final Physical DEF
10222,0.72,12,1,4795,Max HP
10222,0.13,13,1,4796,Final Physical DEF
10222,0.78,13,1,4797,Max HP
10222,0.14,14,1,4798,Final Physical DEF
10222,0.84,14,1,4799,Max HP
10222,0.15,15,1,4800,Final Physical DEF
10222,0.9,15,1,4801,Max HP
10223,0.0,0,1,4802,Final Magic Defense
10223,0.0,0,1,4803,Max HP
10223,0.06,1,1,4804,Final Magic Defense
10223,0.01,1,1,4805,Max HP
27,0.12,2,2,4806,Max HP
27,0.06,2,2,4807,Final M.DMG RED
10223,0.02,2,1,4808,Final Magic Defense
10223,0.12,2,1,4809,Max HP
10223,0.03,3,1,4810,Final Magic Defense
10223,0.18,3,1,4811,Max HP
10223,0.04,4,1,4812,Final Magic Defense
10223,0.24,4,1,4813,Max HP
10223,0.05,5,1,4814,Final Magic Defense
10223,0.3,5,1,4815,Max HP
10223,0.06,6,1,4816,Final Magic Defense
10223,0.36,6,1,4817,Max HP
10223,0.07,7,1,4818,Final Magic Defense
10223,0.42,7,1,4819,Max HP
10223,0.08,8,1,4820,Final Magic Defense
10223,0.48,8,1,4821,Max HP
10223,0.09,9,1,4822,Final Magic Defense
10223,0.54,9,1,4823,Max HP
10223,0.1,10,1,4824,Final Magic Defense
10223,0.6,10,1,4825,Max HP
10223,0.11,11,1,4826,Final Magic Defense
10223,0.66,11,1,4827,Max HP
27,0.18,3,2,4828,Max HP
27,0.09,3,2,4829,Final M.DMG RED
10223,0.12,12,1,4830,Final Magic Defense
10223,0.72,12,1,4831,Max HP
10223,0.13,13,1,4832,Final Magic Defense
10223,0.78,13,1,4833,Max HP
10223,0.14,14,1,4834,Final Magic Defense
10223,0.84,14,1,4835,Max HP
10223,0.15,15,1,4836,Final Magic Defense
10223,0.9,15,1,4837,Max HP
10224,0.0,0,1,4838,Final Magic Defense
10224,0.0,0,1,4839,Max HP
10224,0.015,1,1,4840,Final Magic Defense
10224,0.05,1,1,4841,Max HP
10224,0.03,2,1,4842,Final Magic Defense
10224,0.1,2,1,4843,Max HP
10224,0.045,3,1,4844,Final Magic Defense
10224,0.15,3,1,4845,Max HP
10224,0.06,4,1,4846,Final Magic Defense
10224,0.2,4,1,4847,Max HP
10224,0.075,5,1,4848,Final Magic Defense
10224,0.25,5,1,4849,Max HP
27,0.24,4,2,4850,Max HP
27,0.12,4,2,4851,Final M.DMG RED
10224,0.09,6,1,4852,Final Magic Defense
10224,0.3,6,1,4853,Max HP
10224,0.105,7,1,4854,Final Magic Defense
10224,0.35,7,1,4855,Max HP
10224,0.12,8,1,4856,Final Magic Defense
10224,0.4,8,1,4857,Max HP
10224,0.135,9,1,4858,Final Magic Defense
10224,0.45,9,1,4859,Max HP
10224,0.15,10,1,4860,Final Magic Defense
10224,0.5,10,1,4861,Max HP
10224,0.165,11,1,4862,Final Magic Defense
10224,0.55,11,1,4863,Max HP
10224,0.18,12,1,4864,Final Magic Defense
10224,0.6,12,1,4865,Max HP
10224,0.195,13,1,4866,Final Magic Defense
10224,0.65,13,1,4867,Max HP
10224,0.21,14,1,4868,Final Magic Defense
10224,0.7,14,1,4869,Max HP
10224,0.225,15,1,4870,Final Magic Defense
10224,0.75,15,1,4871,Max HP
27,0.3,5,2,4872,Max HP
27,0.15,5,2,4873,Final M.DMG RED
10225,0.0,0,1,4874,Final Magic Defense
10225,0.0,0,1,4875,Max HP
10225,0.03,1,1,4876,Final Magic Defense
10225,0.02,1,1,4877,Max HP
10225,0.06,2,1,4878,Final Magic Defense
10225,0.04,2,1,4879,Max HP
10225,0.09,3,1,4880,Final Magic Defense
10225,0.06,3,1,4881,Max HP
10225,0.12,4,1,4882,Final Magic Defense
10225,0.08,4,1,4883,Max HP
10225,0.15,5,1,4884,Final Magic Defense
10225,0.1,5,1,4885,Max HP
10225,0.18,6,1,4886,Final Magic Defense
10225,0.12,6,1,4887,Max HP
10225,0.21,7,1,4888,Final Magic Defense
10225,0.14,7,1,4889,Max HP
10225,0.24,8,1,4890,Final Magic Defense
10225,0.16,8,1,4891,Max HP
10225,0.27,9,1,4892,Final Magic Defense
10225,0.18,9,1,4893,Max HP
27,0.36,6,2,4894,Max HP
27,0.18,6,2,4895,Final M.DMG RED
10225,0.3,10,1,4896,Final Magic Defense
10225,0.2,10,1,4897,Max HP
