id,name,description,group_id,is_damage_skill,max_level,type,cooldown,job,res_id,cost,is_mount_combat,is_show_skill_tree,fixed_cooldown,combo,range,require_mount_combat,pet_skill_type,is_pet_skill_can_use_when_master_die,pet_skill_element,suit_skills_or_not
1300127,Increase SP Recovery,"Increase SP Regen, restoring (<color=#44afee>%s%%</color> of Max SP + <color=#44afee>%s</color>) SP every <color=#44afee>10</color> seconds and increasing the effectiveness of SP recovery items by <color=#44afee>%s%%</color>.",0,0,10,3,,1300,1300127,,0,1,10000.0,-9999,-9999,0,1,0,0,0
1300128,Fire Bolt,"Call down a fire bolt on an enemy, dealing (<color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Fire magic damage.",0,1,10,1,0.0,1300,1300128,5.0,0,1,,-9999,-9999,0,1,0,0,0
1300129,Fire Wall,"Conjures a ring of fire to obstruct enemies from advancing, dealing (<color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Fire magic damage to enemies that attempt to pass the fire wall. Lasts for <color=#44afee>10</color> seconds. The ring of fire can obstruct enemies up to <color=#44afee>%s</color> times and will persist for at least <color=#44afee>3</color> seconds.",0,1,10,1,6000.0,1300,1300129,10.0,0,1,3000.0,-9999,-9999,0,1,0,0,0
1300130,Cold Bolt,"Call down an ice bolt on an enemy, dealing (<color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Water magic damage.",0,1,10,1,0.0,1300,1300130,5.0,0,1,,-9999,-9999,0,1,0,0,0
1300131,Magic Crasher,Deal (<color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Neutral magic damage to an enemy on use.,0,1,10,1,5000.0,1300,1300131,5.0,0,1,3000.0,-9999,-9999,0,1,0,0,0
1310122,Storm Gust,"Conjures <color=#44afee>7</color> waves of Storm Gust at the specified location. Each wave deals (<color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Water magic damage to enemies within the area and has a <color=#44afee>%s%%</color> chance to slow them by <color=#44afee>%s%%</color>. The Slow effect lasts for <color=#44afee>3</color> seconds and can stack up to <color=#44afee>3</color> times. When stacked 3 times, the enemy will be <color=#44afee>frozen</color> for <color=#44afee>3</color> seconds. Each target can only be slowed and frozen by one Storm Gust at any one time. When a target is frozen by this skill, it will no longer be affected by this skill's Slow effect. This skill's freeze effect will not be removed when the enemy takes damage.",0,1,10,1,6000.0,1310,1310122,10.0,0,1,3000.0,-9999,-9999,0,1,0,0,0
1310123,Jupitel Thunder,"Shoot a ball of lightning at an enemy, dealing (<color=#44afee>%s%%</color>of M.ATK + <color=#44afee>%s</color>) Wind magic damage and knocks them back <color=#44afee>4</color> meters.",0,1,10,1,8000.0,1310,1310123,10.0,0,1,3000.0,-9999,-9999,0,1,0,0,0
1310126,Sightrasher,"Knock nearby enemy units back <color=#44afee>4</color> meters using the fireball summoned through Sight, dealing <color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Fire magic damage to them and stunning them for <color=#44afee>2</color> seconds.",0,1,10,1,0.0,1310,1310126,14.0,0,1,,-9999,3.0,0,1,0,0,0
1310128,Napalm Beat,"Attack with a blast of telekinetic force, dealing a total of (<color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Ghost magic damage to enemy units within the area. If there are multiple targets in the area, the damage will be distributed evenly to all of them (up to a maximum of <color=#44afee>8</color> targets).",1301,1,10,1,12000.0,1311,1310128,10.0,0,1,4000.0,-9999,-9999,0,1,0,0,0
1310129,Napalm Vulcan,"Attacks a target consecutively with <color=#44afee>5</color> blasts of telekinetic force, dealing a total of (<color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Ghost magic damage. The skill has a <color=#44afee>%s%%</color> chance to crit and a <color=#44afee>%s%%</color> chance to curse the target. Targets that are cursed have their ATK reduced by <color=#44afee>25%%</color> and their Movement Speed reduced by <color=#44afee>50%%</color>. The curse effect lasts for <color=#44afee>10</color> seconds.",1301,1,10,1,0.0,1311,1310129,15.0,0,1,,-9999,-9999,0,1,0,0,0
1310130,Earth Spike,"Calls earth spikes to erupt from the ground, dealing (<color=#44afee>%s%%</color> M.ATK + <color=#44afee>%s</color>) Earth magic damage to enemy units within <color=#44afee>4</color> meters. The skill has a <color=#44afee>%s%%</color> chance to stun the target for <color=#44afee>3</color> seconds.",0,1,10,1,22000.0,1311,1310130,15.0,0,1,4000.0,-9999,4.0,0,1,0,0,0
1310131,Heaven's Drive,"Commands spikes to protrude from the ground near the target, dealing (<color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Earth magic damage to an enemy.",0,1,10,1,,1310,1310131,5.0,0,1,,-9999,-9999,0,1,0,0,0
1310132,Safety Wall,Creates a barrier at the specified location. You and all party members will be <color=#44afee>immune to melee physical damage</color> for <color=#44afee>%s</color> seconds within the barrier. The barrier can take up to <color=#44afee>%s</color> hits.,0,0,10,1,22000.0,1311,1310132,45.0,0,1,20000.0,-9999,-9999,0,1,0,0,0
1310133,Fire Pillar,"Summons a fire pillar, dealing (<color=#44afee>%s%%</color> of M.ATK +<color=#44afee>%s</color>) Fire magic damage to an enemy. If the target is ignited, they will detonate and deal (<color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Fire magic damage to all enemy units within <color=#44afee>3</color> meters of them. The detonation does not ignite targets.",0,1,10,1,6000.0,1310,1310133,10.0,0,1,3000.0,-9999,-9999,0,1,0,0,0
1310134,Abyssal Swamp,"Creates a quagmire with a radius of <color=#44afee>4</color> meters at the specified location. Enemy units within the quagmire will have their Movement Speed and ASPD decreased by <color=#44afee>%s%%</color>. The quagmire lasts for <color=#44afee>7</color> seconds, and units in the quagmire have a <color=#44afee>%s%%</color> chance per second for their Armor's attribute to switch to Earth. This Earth attribute effect lasts for <color=#44afee>3</color> seconds. This skill is ineffective against MVP, Mini, and Boss monsters.",0,0,10,1,20000.0,1310,1310134,30.0,0,1,4000.0,-9999,-9999,0,1,0,0,0
1311121,Meteor Storm,"Channels for <color=#44afee>%s</color> seconds, summoning <color=#44afee>%s</color> meteors to rain down at the specified location. Each meteor deals (<color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Fire magic damage to the enemy unit hit and has a <color=#44afee>%s%%</color> chance to stun the target for <color=#44afee>3</color> seconds.",0,1,10,1,30000.0,1311,1311121,30.0,0,1,6000.0,-9999,-9999,0,1,0,0,0
1311122,Lord of Vermilion,"Release a powerful electric shock at the specified location, dealing (<color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Wind magic damage to enemies within the area <color=#44afee>6</color> times. Has a <color=#44afee>%s%%</color> chance to Blind enemies in range for <color=#44afee>10</color> seconds.",0,1,10,1,6000.0,1310,1311122,10.0,0,1,2500.0,-9999,-9999,0,1,0,0,0
1311123,Frost Nova,"Freezes the air nearby, dealing (<color=#44afee>%s%%</color> M.ATK + <color=#44afee>%s</color>) Water magic damage to enemy units in a <color=#44afee>4</color> meter radius, and has a <color=#44afee>%s%%</color> chance to freeze them for <color=#44afee>3</color> seconds. While frozen, the target's Armor attribute will become <color=#44afee>Water</color>, their M.DEF will be decreased by <color=#44afee>20%%</color>, and their HP and SP will not recover naturally. When the frozen effect is dispelled in advance due to being attacked, the Water armor attribute effect will persist for another <color=#44afee>3</color> seconds.",0,1,10,1,21000.0,1311,1311123,20.0,0,1,6000.0,-9999,4.0,0,1,0,0,0
1311124,Gravitational Field,"Rapidly amplifies the gravity at the specified location, dealing Earth magic damage (equal to <color=#44afee>%s%%</color> of magic attack + <color=#44afee>%s</color>) every <color=#44afee>0.5</color> seconds to enemy units within the area for <color=#44afee>%s</color> seconds. Damage reduces by <color=#44afee>10%%</color> chance every time it deals and have a chance to stun enemies for <color=#44afee>%s%%</color> seconds for <color=#44afee>2</color>. If the target was not stunned, slows them by <color=#44afee>40%%</color> for <color=#44afee>4</color> seconds.",0,1,10,1,20000.0,1311,1311124,30.0,0,1,3000.0,-9999,-9999,0,1,0,0,0
1311125,Amplify Magic Power,"After using this skill, increases the M.ATK of all party members within 30 meters by <color=#44afee>%s%%</color> for <color=#44afee>30</color> seconds. Loses effect if more than 30 meters from the caster.",0,0,10,1,22000.0,1311,1311125,45.0,0,1,20000.0,-9999,-9999,0,1,0,0,0
1311126,Soul Drain,Increases Max SP by <color=#44afee>%s%%</color> and increases your M.ATK by Max SP/<color=#44afee>100</color>.,0,0,10,3,,1310,1311126,,0,1,,-9999,-9999,0,1,0,0,0
1311132,Kindle,"All Fire skills have a <color=#44afee>%s%%</color> chance to ignite the enemy unit on hit. While under the effect of Ignite, targets will take Fire magic damage equal to <color=#44afee>%s%%</color> of the caster's M.ATK per second and <color=#44afee>%s%%</color> more Fire damage from you for <color=#44afee>8</color> seconds.",0,0,10,3,0.0,1311,1311132,,0,1,,-9999,-9999,0,1,0,0,0
1311133,Chain Lightning,"Deals (<color=#44afee>%s%%</color> of M.ATK + <color=#44afee>%s</color>) Wind magic damage to an enemy. If other enemy units are near the target, Chain Lightning will automatically bounce to and hit them, bouncing up to <color=#44afee>%s</color> times. If there are no other targets to bounce to, Chain Lightning will deal the remaining damage to the current target up to <color=#44afee>2</color> times.",0,1,10,1,10000.0,1311,1311133,15.0,0,1,4000.0,-9999,-9999,0,1,0,0,0
1311134,Intense Telekinesis,"Attunes to the magical energies of the Ghost attribute, getting into the optimal condition to cast Ghost magic and channel spells at high speed. After using Ghost attribute skills, there is a <color=#44afee>%s%%</color> chance to gain <color=#44afee>%s%%</color> Ghost Attribute Enhancement for <color=#44afee>6</color> seconds.",0,0,10,3,0.0,1311,1311134,,0,1,,-9999,-9999,0,1,0,0,0
1312001,White Prison,"Shrouds an enemy unit in a thin, transparent layer of telekinetic energy. Has a <color=#44afee>%s%%</color> chance to immobilize the target for <color=#44afee>5</color> seconds (has no effect on bosses). While immobilized, increases damage dealt by the caster with other Ghost skills by <color=#44afee>%s%%</color>. Regardless of whether the target is immobilized, once White Prison dissipates, the target takes Ghost magic damage equal to <color=#44afee>%s%%</color> of M.ATK.",1301,1,10,1,13000.0,1312,1312001,40.0,0,1,6000.0,-9999,-9999,0,1,0,0,0
1312002,Soul Burst,"Uses telekinesis to deal Ghost magic damage equal to <color=#44afee>%s%%</color> of M.ATK to faraway enemy units. While the target is under the effect of White Prison and their HP decreases below <color=#44afee>50%%</color>, the damage dealt this time increases by <color=#44afee>%s%%</color>.",1301,1,10,1,13000.0,1312,1312002,20.0,0,1,3000.0,-9999,-9999,0,1,0,0,0
1312003,White Barrier,"Shrouds yourself in a thin, transparent layer of telekinetic energy, decreasing damage taken from everything except Ghost damage by <color=#44afee>%s%%</color> for <color=#44afee>5</color> seconds.",0,0,10,1,13000.0,1312,1312003,40.0,0,1,12000.0,-9999,-9999,0,1,0,0,0
1312004,Radial Emission,Increases the distance of all ranged skills cast by <color=#44afee>%s</color> meter(s).,0,0,10,3,,1312,1312004,,0,1,,-9999,-9999,0,1,0,0,0
1312005,Magic Comprehension,"Greatly increases the caster's understanding of magic, increasing Magic Penetration by <color=#44afee>%s%%</color> but also increasing SP cost by <color=#44afee>%s%%</color>.",0,0,10,3,,1312,1312005,,0,1,,-9999,-9999,0,1,0,0,0
1312006,Elemental Enhancement,"Each time you use an active skill for your current class that is of the Wind, Earth, Water, or Fire attribute, you gain the corresponding attribute orb. Each attribute orb enhances that attribute by <color=#44afee>%s%%</color>. There can be a maximum of <color=#44afee>4</color> attribute orbs at the same time and <color=#44afee>4</color> of the same attribute orbs. The attribute orbs last <color=#44afee>20</color> seconds.",0,0,10,3,,1312,1312006,,0,1,,-9999,-9999,0,1,0,0,0
1312007,Elemental Vortex,"Spends all of your current attribute orbs, each dealing magic damage of the corresponding attribute equal to <color=#44afee>%s%%</color> of Magic Attack to the enemy unit. Deals <color=#44afee>%s%%</color> Neutral magic damage instead if there are no attribute orbs. When spending 4 of the same attribute orbs, inflicts the enemy with the following debuffs for <color=#44afee>3</color> seconds:\nFire: Inflicts target with <color=#44afee>Burn</color>, causing them to lose of <color=#44afee>%s%%</color> Max HP every second (not effective for Bosses, MVPs, and MINIs).\nWater: Inflicts target with<color=#44afee>Freeze</color>.\nEarth: Inflicts target with <color=#44afee>Petrify</color>.\nWind: Inflicts target with <color=#44afee>Blind</color>.",0,1,10,1,13000.0,1312,1312007,40.0,0,1,12000.0,-9999,-9999,0,1,0,0,0
1312008,Jack Frost,"When you deal Water damage to a target frozen by you, their Freeze is removed and you are not granted the effect of Water Armor Extension. You also deal Water magic damage equal to <color=#44afee>%s%%</color> of M.ATK to the target. Removing <color=#44afee>Freeze</color> does not affect the next application of <color=#44afee>Freeze</color>.",0,0,10,3,,1312,1312008,,0,1,,-9999,-9999,0,1,0,0,0
1312009,Inductive Current,"Upon dealing damage to the target with Wind skills, there is a <color=#44afee>%s%%</color> chance to inflict the target with <color=#44afee>Electrify</color> for <color=#44afee>6</color> seconds. When two enemy targets with <color=#44afee>Electrify</color> come within <color=#44afee>4</color> meters of each other, current flows between them to form a chain lightning which then seeks out another target under the effect of <color=#44afee>Electrify</color> within <color=#44afee>4</color> meters of them. The chain lightning deals Wind magic damage equal to <color=#44afee>%s%%</color> of M.ATK to each unit under the effect of <color=#44afee>Electrify</color> and removes the <color=#44afee>Electrify</color> effect from them.",0,0,10,3,,1312,1312009,,0,1,,-9999,-9999,0,1,0,0,0
1312010,Confusion Storm ,"Creates a lightning storm that follows the target, dealing Wind magic damage equal to <color=#44afee>%s%%</color> of M.ATK every 0.5 seconds to the target and an area of <color=#44afee>3</color> meters around the target. It also inflicts <color=#44afee>Confuse</color> on all enemies within range. Enemies under the effect of <color=#44afee>Confuse</color> will move erratically for <color=#44afee>6</color> seconds. Each target can only take damage from one Confusion Storm from the same caster, but can be hit by Confusion Storms from different casters.",0,1,10,1,13000.0,1312,1312010,40.0,0,1,12000.0,-9999,-9999,0,1,0,0,0
