id,name,description
1500127,Claymore Trap,"Deploys a Claymore Trap with a damage radius of <color=#44afee>3</color> meters and a trigger radius of <color=#44afee>2</color> meters at the specified location. After detonating, deals ((DEX + <color=#44afee>100</color>) × (<color=#44afee>10</color> + INT/<color=#44afee>10</color>) × <color=#44afee>%s%%</color> + <color=#44afee>%s</color>) Fire physical damage to all enemies within the area and inflicts the Kindle effect on them for <color=#44afee>5</color> seconds. The trap lasts for <color=#44afee>180</color> seconds. Up to <color=#44afee>7</color> traps can be deployed at the same time."
1500128,Silver Arrow,"After equipping a Silver Arrow, your <color=#44afee>normal attacks</color>, <color=#44afee>Double Strafe</color>, <color=#44afee>Charge Arrow</color>, <color=#44afee>Multi Firing</color>, or <color=#44afee>Focused Shot</color> will expend an arrow, changing your damage type to <color=#44afee>Holy</color> and increasing skill damage by <color=#44afee>%s%%</color>."
1500130,Elemental Arrow,"<color=#44afee>Normal attacks</color>, <color=#44afee>Double Strafe</color>, <color=#44afee>Arrow Repel</color>, <color=#44afee>Multi Firing</color>, <color=#44afee>Focused Shot</color>, <color=#44afee>Sharp Shooting</color>, <color=#44afee>Arrow Shower</color>, <color=#44afee>Musical Strike</color>, <color=#44afee>Throw Arrow</color>, <color=#44afee>Severe Rainstorm</color>, and<color=#44afee>Arrow Vulcan</color> can be used in conjunction with Elemental Bolts, increasing skill damage by <color=#44afee>%s%%</color>. When using Exploding Arrows, your damage type will change to <color=#44afee>Fire</color> and have a <color=#44afee>20%%</color> chance to Ignite the target for <color=#44afee>5</color> seconds. When using Silver Arrows, your damage type will change to <color=#44afee>Holy Attribute</color>. When using Freezing Arrows, your damage type will change to <color=#44afee>Water</color> and will have a <color=#44afee>20%%</color> chance to <color=#44afee>Slow</color> the target for <color=#44afee>2</color> seconds."
1510101,Falcon Strike,
1510102,Blitz Beat,
1510103,Breeze of Fear,
1510104,Electric Shock,
1510105,Deadly Snipe,
1510121,Beast Bane,"Increase damage dealt to Brute, Insect, Fish monsters by <color=#44afee>%s%%</color>."
1510122,Falconry Mastery,Normal attacks have a chance to trigger a falcon attack. Triggering this effect deals ((<color=#44afee>Steel Crow</color> damage + (INT/<color=#44afee>8</color>)^<color=#44afee>1.8</color> + DEX × <color=#44afee>2</color>) × <color=#44afee>%s</color> + <color=#44afee>%s</color>) <color=#44afee>sacred physical</color> damage that <color=#44afee>ignores DEF</color>. Having higher LUK increases the chance to trigger a falcon attack. This effect can only be triggered if you own a falcon.
1510123,Blitz Beat,"Can only be used if you own a falcon. Commands your falcon to attack an enemy unit, dealing ((<color=#44afee>Steel Crow</color> damage + (INT/<color=#44afee>8</color>)^<color=#44afee>1.8</color> + DEX × <color=#44afee>2</color>) × <color=#44afee>%s</color> + <color=#44afee>%s</color>) <color=#44afee>sacred physical</color> damage that <color=#44afee>ignores DEF</color>, and increases your ASPD by <color=#44afee>%s</color> for <color=#44afee>12</color> seconds. Can stack up to <color=#44afee>5</color> times."
1510124,Steel Crow,Sending your falcon to attack increases Attack by (<color=#44afee>%s</color> + <color=#44afee>%s%%</color> of INT) for that duration.
1510125,Freezing Trap,"Deploys a Freezing Trap with a damage radius of <color=#44afee>3</color> meters and trigger radius of <color=#44afee>2</color> meters at the specified location. After detonating, deals ((DEX + <color=#44afee>100</color>) × (<color=#44afee>10</color> + INT/<color=#44afee>10</color>) × <color=#44afee>%s%%</color> + <color=#44afee>%s</color>) Water physical damage to all enemy units within the area and has a <color=#44afee>%s%%</color> chance to freeze the target for <color=#44afee>%s</color> second(s). If the target is not frozen, its Movement Speed is decreased by <color=#44afee>%s%%</color> for <color=#44afee>%s</color> second(s). The trap lasts for <color=#44afee>180</color> seconds. Up to <color=#44afee>7</color> traps can be deployed at the same time."
1510126,Lightning Trap,
1510127,Land Mine,"Deploys a Land Mine with a damage radius of <color=#44afee>3</color> meters and a trigger radius of <color=#44afee>2</color> meters at the specified location. After detonating, deals ((DEX + <color=#44afee>100</color>) × (<color=#44afee>10</color> + INT/<color=#44afee>10</color>) × <color=#44afee>%s%%</color> + <color=#44afee>%s</color>) Earth physical damage to all enemies within the area. The trap lasts for <color=#44afee>180</color> seconds. Up to <color=#44afee>7</color> traps can be deployed at the same time."
1510128,Trap Research,Increases Intelligence by <color=#44afee>%s</color> and the maximum number of traps that can be deployed at the same time by <color=#44afee>%s</color>.
1510129,Spring Trap,Increases trap damage by <color=#44afee>%s%%</color>. Uses all detonable traps that have been deployed.
1510130,Detect,"Your falcon actively searches for enemies. Reveals stealthed units within <color=#44afee>8</color> meters and inflicts a Falcon's Mark on them for <color=#44afee>10</color> seconds. Your normal attacks and skills deal <color=#44afee>%s%%</color> more damage to units with Falcon's Mark. All monsters within the area will notice your falcon, and you gain <color=#44afee>1</color> Threat."
1510131,Exploding Arrow,"After equipping an Exploding Arrow, your <color=#44afee>normal attacks</color>, <color=#44afee>Double Strafe</color>, <color=#44afee>Charge Arrow</color>, <color=#44afee>Multi Firing</color>, or <color=#44afee>Focused Shot</color> will expend an arrow, changing your damage type to <color=#44afee>Fire</color> and increasing skill damage by <color=#44afee>%s%%</color>. There is a <color=#44afee>20%%</color> chance to ignite the target for <color=#44afee>5</color> seconds. Ignited targets receive <color=#44afee>20%%</color> Fire magic damage per second."
1510132,Electric Shock,"Deploys an Electric Shock trap with a damage radius of <color=#44afee>3</color> meters and a trigger radius of <color=#44afee>2</color> meters at the specified location. After detonating, deals ((DEX + <color=#44afee>100</color>) × (<color=#44afee>10</color> + INT/<color=#44afee>10</color>) × <color=#44afee>%s%%</color> + <color=#44afee>%s</color>) Wind physical damage to all enemies within the area. The trap lasts for <color=#44afee>180</color> seconds. Up to <color=#44afee>7</color> traps can be deployed at the same time."
1510133,Focused Shot,"Takes aim and fires an arrow, dealing (<color=#44afee>%s%%</color> ATK + <color=#44afee>%s</color>) physical damage of your weapon's attribute to an enemy and marks the target for <color=#44afee>5</color> seconds. You deal <color=#44afee>%s%%</color> more physical damage to the marked targets. Can be used in conjunction with Elemental Arrow."
1511101,Sharp Shooting,
1511102,Splitting Arrows,
1511103,Ice Trap,
1511104,Wind Walk,
1511105,Arrow Storm,
1511121,Falcon Assault,"Sends your falcon to attack an enemy, dealing ((<color=#44afee>Steel Crow</color> damage + (INT/<color=#44afee>8</color>)^<color=#44afee>1.8</color> + DEX × <color=#44afee>2</color>) × <color=#44afee>%s</color> + <color=#44afee>%s</color>) <color=#44afee>sacred physical</color> damage that <color=#44afee>ignores DEF</color>."
1511122,Sharp Shooting,
1511123,Wind Walk,Increases your Movement Speed by <color=#44afee>%s%%</color> and Dodge by <color=#44afee>%s%%</color>.
1511124,True Sight,"Increases sniping ability in a short period of time. After casting the skill, increases six basic attributes by <color=#44afee>10</color> points each, Physical Attack by <color=#44afee>%s%%</color>, and increases Crit Damage Bonus by <color=#44afee>%s%%</color> for <color=#44afee>15</color> seconds."
1511125,Phantom Arrow,
1511126,Ankle Snare,"Deploy an Anklesnare with an effect radius of <color=#44afee>3</color> meters and a trigger radius of <color=#44afee>2</color> meters at the specified location. After detonating, deals ((DEX + <color=#44afee>100</color>) × (<color=#44afee>10</color> + INT/<color=#44afee>10</color>) × <color=#44afee>%s%%</color>) + <color=#44afee>%s</color>) Neutral physical damage to all enemies within the area and has a <color=#44afee>%s%%</color> chance to immobilize them for <color=#44afee>%s</color> second(s). Immobilized units can cast skills but cannot move. After the Immobilize state ends, the unit becomes immune to Immobilize for <color=#44afee>1.5</color> seconds. Your other traps deal <color=#44afee>%s%%</color> more damage to immobilized units. Anklesnare lasts for <color=#44afee>180</color> seconds. Up to <color=#44afee>7</color> traps can be deployed at the same time."
1511127,Trap Proficiency,
1511128,Multi Firing,Fires <color=#44afee>7</color> arrows at once in a <color=#44afee>60°</color> fan-shaped area in front of you. Targets hit by an arrow will be knocked back <color=#44afee>2</color> meters. Each arrow deals (<color=#44afee>%s%%</color> of ATK) physical damage of your weapon's attribute. Can be used in conjunction with Elemental Arrow.
1511129,Arrow Proficiency,
1511130,Freezing Arrow,"After equipping a Freezing Arrow, your <color=#44afee>normal attacks</color>, <color=#44afee>Double Strafe</color>, <color=#44afee>Charge Arrow</color>, <color=#44afee>Multi Firing</color>, or <color=#44afee>Focused Shot</color> will expend an arrow, changing your damage type to <color=#44afee>Water</color> and increasing skill damage by <color=#44afee>%s%%</color>. There is a <color=#44afee>100%%</color> chance to slow the target by <color=#44afee>30%%</color> for <color=#44afee>2</color> seconds."
1511131,Sharp Shooting,"Charges up and fires a powerful arrow at a target, dealing (<color=#44afee>%s%%</color> ATK + <color=#44afee>%s</color>) physical damage of your weapon's attribute to enemies in its path and knocking them back <color=#44afee>4</color> meters. This skill has a <color=#44afee>%s%%</color> chance to crit. Can be used in conjunction with Elemental Arrow."
1511132,Sandman,"Deploys a Sandman trap with an effect radius of <color=#44afee>3</color> meters and trigger radius of <color=#44afee>2</color> meters at the specified location. After detonating, deals ((DEX + <color=#44afee>100</color>) × (<color=#44afee>10</color> + INT/<color=#44afee>10</color>) × <color=#44afee>%s%%</color>) + <color=#44afee>%s</color> Neutral physical damage to all enemy in range and has a <color=#44afee>%s%%</color> chance to make the target sleep for <color=#44afee>%s</color> seconds. After the Sleep state ends, the unit that triggered the Sandman trap becomes immune to Sleep for <color=#44afee>1.5</color> seconds. The trap lasts for <color=#44afee>180</color> seconds. Up to <color=#44afee>7</color> traps can be deployed at the same time."
